"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"28118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
"28152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","2002"
