"title","number","date","keywords","link"
"Familien im Rückstand","1999.10.20022","1899-12-31","Politik, , Kinder, Nachwuchs, Familie","http://www.zeit.de/1999/10/199910.wochengraphik.xml"
"Die toten Söhne des Kurden M.","1999.10.20023","1899-12-31","Politik, , PKK, Türkei, Brand, Hysterie, Süleyman Demirel, Tansu Çiller, Verhaftung, Kurden, Istanbul, Ankara","http://www.zeit.de/1999/10/199910.tuerkei_.xml"
"Die regierende Lebenslüge","1999.10.20024","1899-12-31","Politik, , Innenpolitik, Reform, Koalition, Politik, Sozialdemokratie, Rentenreformen, Regierung, Parteitage, Partei, Krise, Führung, Innenpolitik, Reform, Koalition, Politik, Sozialdemokratie, Rentenreformen, Regierung, Parteitage, Partei, Krise, Gerhard Schröder, Grüne, Joschka Fischer, FDP, Jutta Ditfurth, SPD, Jürgen Trittin, Atomausstieg, Gunda Röstel, Bonn, Hessen, Neumünster","http://www.zeit.de/1999/10/199910.gruene_.xml"
"Evita Perón","1999.10.20025","1899-12-31","Politik, , Aschenbrödel, College, Dekolletee, Vatikan, Brasilien, Buenos Aires, Europa, Paris","http://www.zeit.de/1999/10/199910.vor50j.1813f.xml"
"Die Schatten der Macht","1999.10.20026","1899-12-31","Politik, , Hans Martin Bury, Henning Schulte-Noelle, BASF, Allianz, Beiersdorf AG, Kasachstan, Europa","http://www.zeit.de/1999/10/199910.allianz_macht_.xml"
"Leistung statt Laufbahn","1999.10.20027","1899-12-31","Politik, , Arbeit, Dienst, Wirtschaft_und_Konjunktur, Volkswirtschaft, Arbeitsmarkt, Tarifverhandlung, Streik, Gewerkschaft, Drohung, Verwaltung, Arbeit und Sozialstaat, Dienst, Wirtschaft und Konjunktur, Volkswirtschaft, Arbeitsmarkt, Tarifverhandlung, Streik, Gewerkschaft, Drohung, Otto Schily, Auszubildende, Dienstleistung, Einkommen, Gebühr, Gehaltserhöhung, Produktivität, Reform, Ruhestand, Tarifrunde","http://www.zeit.de/1999/10/199910.leiter_.xml"
"Worte der Woche","1999.10.20028","1899-12-31","Politik, , Bill Clinton, Grüne, Joschka Fischer, SPD, Bischofskonferenz, Bundesaußenminister, Entlassung, Fälschung, Gerd Sonnleitner, Karl Lehmann, Ottmar Schreiner, PDS, Präsident, Präsidentschaftskandidat, Verfassung, Bonn","http://www.zeit.de/1999/10/199910.wowos_zsp.xml"
"Sorry, very sorry","1999.10.20029","1899-12-31","Politik, , Bevoelkerung, Politische_verfolgung, Lebensstandard, Innenpolitik, Folter, Armut, Arbeit, Satistik, Lebensbedingung, Hunger, Bevölkerung, Politische Verfolgung, Lebensstandard, Innenpolitik, Folter, Armut, Arbeit und Sozialstaat, Satistik, Lebensbedingung, Pol Pot, Kambodscha, China, Khmer, Thailand, USA, Völkermord, Phnom Penh","http://www.zeit.de/1999/10/199910.khmer.neu_.xml"
"Die Wiederkehr des Völkischen","1999.10.20030","1999-03-04","Politik, , Medien, OSZE, Freimut Duve, Krieg, Nationalismus, Romantik, Selbstbestimmung, Sprache, Stern, Säkularisierung, Türkei, Verfassung, Yasar Kemal, Kroatien, Slowenien, Ankara, Istanbul, Kurdistan, Wien","http://www.zeit.de/1999/10/Die_Wiederkehr_des_Voelkischen"
"Richtigstellung","1999.10.20031","1999-03-04","Politik, , Abdurrahman Wahid, Indonesien, Osttimor","http://www.zeit.de/1999/10/Richtigstellung"
"Ausgerechnet Bananen","1999.10.20032","1999-03-04","Politik, , Otto Schily, Konrad Adenauer, CDU, Wolfgang Schäuble, WTO, Affe, Bundestag, Dorothee Wilms, Europäische Wirtschaftsgemeinschaft, Schlager, Guatemala, Honduras, USA, Brüssel, Europa, Hamburg","http://www.zeit.de/1999/10/Ausgerechnet_Bananen"
"Neuer Weg","1999.10.20033","1999-03-04","Politik, , Benjamin Netanjahu, Schimon Peres, Ehud Barak, Israel, Libanon, Präsident, Regierungschef, Soldat, Wahl, Wahlkampf, Südlibanon","http://www.zeit.de/1999/10/Neuer_Weg"
"Antiterrorist","1999.10.20034","1999-03-04","Politik, , Clinton, Bill Clinton, Oskar Lafontaine, Außenpolitik, Globalisierung, Präsident, Volkswirtschaft, China, Russland, USA, Balkan","http://www.zeit.de/1999/10/Antiterrorist"
"Träume am Küchentisch","1999.10.20035","1999-03-04","Politik, , Andrej Sacharow, Afghanistan, Boss, Denkmal, Dissident, Duma, Expansion, Parlamentswahl, Präsidentschaft, Präsidentschaftskandidat, Rhetorik, Russland, Zeitung, China, Tschetschenien, Moskau","http://www.zeit.de/1999/10/Traeume_am_Kuechentisch"
"Dieter E. Zimmer (11)","1999.10.20036","1999-03-04","Politik, , Fußball, Staatsangehörigkeit, Stern","http://www.zeit.de/1999/10/Dieter_E_Zimmer_11_"
"Zorn ohne Zähne","1999.10.20037","1999-03-04","Politik, , Russland, Jewgeni Primakow, Boris Jelzin, Richard Nixon, UN-Sicherheitsrat, Russland, USA, Iran, Kosovo, Pipeline, Irak, Moskau, Sowjetunion, Türkei, Ukraine, Balkan, Europa","http://www.zeit.de/1999/10/Zorn_ohne_Zaehne"
"Rotfront?","1999.10.20038","1999-03-04","Politik, , Oskar Lafontaine, SPD, Gerhard Schröder, SED, André Brie, Bundesrat, Bundesversammlung, DDR, Debatte, PDS, Schwerin, Staatsbürgerschaft, Veteran, Wahl, Berlin, Bonn, Magdeburg, Mecklenburg-Vorpommern, Sachsen, Thüringen","http://www.zeit.de/1999/10/Rotfront_"
"Frankreich zuerst","1999.10.20039","1999-03-04","Politik, , Chirac, Jacques Chirac, Helmut Kohl, Frankreich, François Mitterrand, Jacques Delors, Lionel Jospin, Charles de Gaulle, Europapolitik, Front National, Europa, Kosovo, Paris, Amsterdam, Bonn, Brüssel, Maastricht, Mailand","http://www.zeit.de/1999/10/Frankreich_zuerst"
"Ende der Opposition","1999.10.20040","1999-03-04","Politik, , Petersberg, Gerhard Schröder, Edmund Stoiber, Jacques Chirac, Europäische Union, Joschka Fischer, Tony Blair, EU-Gipfel, EU-Haushalt, Felipe González, Regierungschef, Wim Kok, Europa, Niederlande, Spanien, Brüssel, Bayern, Bonn, Madrid, Paris","http://www.zeit.de/1999/10/Ende_der_Opposition"
"Aufgegriffen","1999.10.20041","1999-03-04","Politik, , Richard Schröder, Eberhard Diepgen, Denkmal, Hans Joachim Meyer, Holocaust-Mahnmal, Manfred Kock, Museum, Präsident, Berlin","http://www.zeit.de/1999/10/Aufgegriffen"
"Meine Stadt und meine Sprache","1999.10.20042","1999-03-04","Politik, , Helene Weigel, Jurek Becker, Katharina Thalbach, Manfred Krug, Thomas Brasch, DDR, Romy Schneider, Trabrennen, USA, Berlin, Berlin, Cannes, Las Vegas, München, Ost-Berlin, Paris","http://www.zeit.de/1999/10/Meine_Stadt_und_meine_Sprache"
"Warten auf das päpstliche Veto","1999.10.20043","1999-03-04","Politik, , Vhb_Abtreibung, Ausstellung, Bischof, Papst, Vatikan, Rom","http://www.zeit.de/1999/10/Warten_auf_das_paepstliche_Veto"
"Das Urteil","1999.10.20044","1999-03-04","Politik, , Todesstrafe, Bill Clinton, Joschka Fischer, USA, Abdullah Öcalan, Diktatur, Europarat, Justiz, Robin Cook, Straftäter, Verbrechensbekämpfung, Weltrekord, Afghanistan, China, Irak, Philippinen, Türkei, USA, China, Europa, Arkansas, Bonn","http://www.zeit.de/1999/10/Das_Urteil"
"Stubenrein","1999.10.20045","1999-03-04","Politik, , Ausländer, Ausbildungsplatz, Bewusstsein, Christian Pfeiffer, Jugendliche, Kindergarten, Psychoanalyse","http://www.zeit.de/1999/10/Stubenrein"
"Junge Wilde mit Problem","1999.10.20046","1999-03-04","Politik, , Bundesregierung, SPD, Hubertus Heil, Norbert Röttgen, Carsten Schneider, Eckart von Klaeden, Hans-Peter Bartels, Management, Michael Roth, Opposition, Regierung","http://www.zeit.de/1999/10/Junge_Wilde_mit_Problem"
"Unterm Strich","1999.10.20047","1999-03-04","Politik, , Familie, Hilfsorganisation, Mädchen, China, Nordkorea","http://www.zeit.de/1999/10/Unterm_Strich"
"Der Fehlbare","1999.10.20048","1999-03-04","Politik, , Vatikan, Johannes Paul II., Joseph Ratzinger, Katholische Kirche, Bischof, Bischofskonferenz, Johannes Dyba, Lateinamerika, Papst, Vollversammlung, Afrika, Asien, Rom, Vatikan","http://www.zeit.de/1999/10/Der_Fehlbare"
"Schizophren","1999.10.20049","1999-03-04","Politik, , Bundesregierung, Christa Nickels, Alkohol, Cannabis, Droge, Drogenkonsum, Ermittlung, Gesundheitsrisiko, Justiz, Polizei, Prävention, Staatssekretär, Tabak, Therapie, Bayern, Bonn, Schleswig-Holstein","http://www.zeit.de/1999/10/Schizophren"
"Kein Platz für Rache","1999.10.20050","1999-03-04","Dossier, , Abholzung, Dreisprung, Genozid, Khmer, Mentalität, Mittelschicht, Reform, Verbrechen, Völkermord, Wirtschaftshilfe, Kambodscha, Sowjetunion, USA, Vietnam, Phnom Penh","http://www.zeit.de/1999/10/Kein_Platz_fuer_Rache"
"30 Jahre Leidensweg","1999.10.20051","1999-03-04","Dossier, , Pol Pot, CIA, Norodom Sihanouk, Militär, Blauhelm, Dschungel, Exil, Kambodscha, Khmer, Kommunismus, Ostblock, Vietcong, Kommunistische Partei, Überfall, Frankreich, Gründung, Mord, USA, Vietnam, Paris, Phnom Penh","http://www.zeit.de/1999/10/30_Jahre_Leidensweg"
