"id","qdap_value_ampl","qdap_nword"
"26260","-13.85318","4396"
"26261","-8.34624","1864"
"26262","-19.4133","1814"
"26263","-1.43132","243"
"26264","-3.62754","643"
"26265","-4.25068","909"
"26266","-1.17416","331"
"26267","0.0112","150"
"26268","-6.30486","649"
"26269","-0.961","281"
"26270","-9.16718","1499"
"26271","-9.72498","979"
"26272","-6.91788","944"
"26273","-2.30594","525"
"26274","-5.1026","2029"
"26275","-6.21454","405"
"26276","-8.60622","1430"
"26277","-2.76862","732"
"26278","-8.69562","1219"
"26279","-3.91746","1250"
"26280","-5.07254","1466"
"26281","-0.3237","470"
"26282","-1.4445","560"
"26283","-0.00363999999999999","143"
"26284","-0.2927","212"
"26285","-2.0626","555"
"26286","-9.4052","1087"
"26287","-2.06652","1071"
"26288","3.71064","972"
"26289","0.29072","212"
"26290","-13.79266","1166"
"26291","-0.0536","119"
"26292","-2.55922","513"
"26293","-2.3302","236"
"26294","-1.86762","187"
"26295","-4.79736","873"
"26296","-0.44542","649"
"26297","-0.5398","170"
"26298","0.5167","393"
"26299","-2.61822","992"
"26300","1.68688","1075"
"26301","-1.0863","267"
"26302","-10.76756","1427"
"26303","0.2017","1144"
