"id","qdap_value_ampl","qdap_nword"
"27063","-1.0058","447"
"27064","-6.98436","1004"
"27065","-4.69686","2112"
"27066","-0.5293","969"
"27067","-4.10604","420"
"27068","-2.1402","198"
"27069","-1.1938","157"
"27070","-6.92368","1335"
"27071","-1.24084","192"
"27072","-4.83666","1112"
"27073","-4.48272","1734"
"27074","NaN","1534"
"27075","-0.6409","230"
"27076","0.0970000000000001","228"
"27077","-10.60422","1006"
"27078","-1.19694","513"
"27079","1.68758","1455"
"27080","-1.891","1443"
"27081","-1.1592","359"
"27082","-16.46554","4977"
"27083","-16.65514","4992"
"27084","-0.67462","673"
"27085","-1.0501","163"
"27086","-1.72134","1379"
"27087","-12.56668","1769"
"27088","-0.1134","98"
"27089","-2.63486","201"
"27090","0.016","82"
"27091","-1.12824","1130"
"27092","-2.74364","953"
"27093","0.2782","177"
"27094","1.3208","1098"
"27095","0.1351","296"
"27096","0.8567","100"
"27097","0.48984","1653"
"27098","-7.74698","1285"
"27099","-2.93276","947"
"27100","-4.2834","869"
"27101","1.70048","906"
"27102","0.52554","483"
"27103","-1.7221","299"
"27104","-2.0946","255"
