"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"43850","0.1024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43851","-0.1885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43852","0.1005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43853","-6.8545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43854","-22.554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43855","0.9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43856","-9.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43857","0.3304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43858","0.9576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43859","-8.0525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43860","1.6611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43861","2.029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43862","-1.0158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43863","-0.3106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43864","-0.4084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43865","-0.3984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43866","3.5187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43867","-5.5494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43868","-4.8927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43869","-1.6616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43870","-0.4089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43871","-9.8191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43872","-5.2098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43873","-3.3378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43874","-3.1193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43875","-7.2747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43876","-0.5858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
