"id","Inflation","InflationMutationen"
"51108","0","0"
"51109","0","0"
"51110","0","0"
"51111","0","0"
"51112","0","0"
"51113","0","0"
"51114","0","0"
"51115","0","0"
"51116","0","0"
"51117","0","0"
"51118","0","0"
"51119","0","0"
"51120","0","0"
"51121","0","0"
"51122","1","1"
"51123","0","0"
"51124","0","0"
"51125","0","0"
"51126","0","0"
"51127","0","0"
"51128","0","0"
"51129","0","0"
"51130","0","0"
"51131","0","0"
"51132","1","1"
"51133","0","0"
"51134","0","0"
"51135","0","0"
"51136","0","0"
"51137","0","0"
"51138","0","0"
"51139","0","0"
