"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"26050",0.0440551810507607,1594,40,57,-14.2383,7.502,1601,-6.7363,5.1189,-11.2263,-6.1074
"26051",-0.004651793716687,184,5,6,-0.7189,0.2259,189,-0.493,0.2059,-0.6494,-0.4435
"26052",0.0714899950569449,1095,28,38,-4.1152,4.5652,1103,0.45,3.2712,-3.4195,-0.1483
"26053",-0.0886069386913072,457,12,13,-2.6464,1.0741,461,-1.5723,0.8695,-2.2753,-1.4058
"26054",0,244,0,3,0,0.012,249,0.012,0,0,0
"26055",0.0864228864192217,202,4,8,-0.2232,1.0872,207,0.864,0.9332,-0.2088,0.7244
"26056",-0.0415057697881007,996,26,37,-7.9394,2.8327,1002,-5.1067,2.4011,-6.1837,-3.7826
"26057",-0.0342118452267267,537,8,17,-3.2091,1.2647,541,-1.9444,1.2127,-2.4733,-1.2606
"26058",0.09805251866894,254,6,6,-1.5723,0.0911,259,-1.4812,0,-1.5412,-1.5412
"26059",-0.0293546620116496,220,4,11,-0.5245,0.7318,225,0.2073,0.6958,-0.4546,0.2412
"26060",-0.0135281654958181,214,8,7,-2.1614,0.9529,219,-1.2085,0.9369,-2.1276,-1.1907
"26061",0.194029854678859,1642,57,39,-16.2796,4.4627,1646,-11.8169,3.1567,-13.3136,-10.1569
"26062",-0.0185031250761565,447,7,10,-1.635,1.4846,452,-0.1504,1.4606,-1.2155,0.2451
"26063",-0.0123225748843559,1039,21,38,-5.7456,3.3505,1042,-2.3951,3.2425,-3.6223,-0.3798
"26064",0.0232410325877462,1410,23,48,-7.8555,6.1029,1420,-1.7526,3.9414,-7.3743,-3.4329
"26065",0.0038431599683737,247,6,4,-1.8501,1.1434,252,-0.7067,1.1394,-1.8405,-0.7011
"26066",-0.0496049668868393,2314,42,113,-12.577,7.0739,2324,-5.5031,5.6628,-11.6151,-5.9523
"26067",-0.027562547786979,4789,127,87,-26.442,8.6903,4803,-17.7517,6.7133,-17.8199,-11.1066
"26068",0.0492492761419988,783,24,22,-5.8327,0.6853,788,-5.1474,0.6053,-4.9605,-4.3552
"26069",0.0119952465832954,303,7,9,-1.1315,1.759,308,0.6275,1.743,-0.9603,0.7827
"26070",-0.0834425760185125,879,16,32,-5.086,1.9595,882,-3.1265,1.7737,-4.257,-2.4833
"26071",0.0722097043107645,179,1,8,-0.324,0.9701,185,0.6461,0.8693,-0.324,0.5453
"26072",-0.104862961856085,884,26,35,-7.1844,2.7062,889,-4.4782,2.2054,-5.6214,-3.416
"26073",-0.0171257039300385,453,15,15,-5.5958,2.025,458,-3.5708,1.993,-3.8403,-1.8473
"26074",-0.0235096633453801,1419,47,39,-14.3351,4.4318,1427,-9.9033,3.0277,-12.8358,-9.8081
"26075",-0.0307618157244768,375,3,12,-0.1579,0.9314,388,0.7735,0.3716,-0.1483,0.2233
"26076",-0.0218178521444979,482,8,16,-2.2237,1.2107,485,-1.013,1.1667,-2.2189,-1.0522
"26077",-0.0217563014301008,678,7,18,-1.7192,1.1602,682,-0.559,1.1082,-1.4381,-0.3299
"26078",-0.0711815388148385,579,10,20,-2.9689,2.9112,583,-0.0577000000000001,2.8592,-1.8534,1.0058
"26079",-0.0925354779073024,137,4,3,-2.279,0.2944,142,-1.9846,0.2198,-2.2441,-2.0243
"26080",-0.0111059252244725,273,1,9,-0.0048,0.209,278,0.2042,0.1099,0,0.1099
"26081",-0.259853742847546,1842,32,58,-8.9427,2.0666,1847,-6.8761,1.4741,-7.3185,-5.8444
"26082",-0.0584563131573075,438,4,17,-1.3457,0.9327,440,-0.413,0.6933,-1.3409,-0.6476
"26083",-0.012230345417706,467,8,7,-1.2328,0.4738,472,-0.759,0.373,-1.2136,-0.8406
"26084",0.0659508043461461,1017,22,42,-4.6195,3.3391,1023,-1.2804,2.3924,-3.747,-1.3546
"26085",-0.0516685830483748,291,12,13,-3.1528,0.441,296,-2.7118,0.393,-3.0986,-2.7056
"26086",-0.00843291171541597,185,2,6,-0.7111,0.3916,190,-0.3195,0.3716,-0.7111,-0.3395
"26087",0.0313041973044945,437,13,18,-4.8607,1.6621,440,-3.1986,1.6101,-3.0709,-1.4608
"26088",0.016371204456659,1479,54,59,-17.2256,2.9592,1488,-14.2664,2.2275,-13.6243,-11.3968
