"id","qdap_value_ampl","qdap_nword"
"54622","-4.92684","982"
"54623","-3.54674","378"
"54624","-2.63204","509"
"54625","-10.83048","488"
"54626","-1.83432","687"
"54627","-0.51926","1121"
"54628","1.31012","224"
"54629","-5.51158","1330"
"54630","-3.3496","767"
"54631","1.4129","742"
"54632","-3.2586","848"
"54633","-3.32746","1134"
"54634","0.58754","1273"
"54635","-4.41184","1065"
"54636","-4.31458","972"
"54637","-7.45342","1454"
"54638","-6.22984","867"
"54639","-9.64964","1742"
"54640","-2.9731","705"
"54641","-1.73302","1700"
"54642","-8.52148","1198"
"54643","-0.28252","1264"
"54644","-0.702340000000001","3218"
"54645","-5.3017","1434"
"54646","-7.84762","2907"
"54647","-8.51626","1044"
"54648","-7.6005","811"
"54649","-0.8586","291"
"54650","0.7192","313"
"54651","-5.91944","971"
"54652","-4.52882","579"
"54653","0.31182","698"
"54654","-0.57036","590"
"54655","-0.0409","443"
"54656","-8.3247","1449"
"54657","1.4663","884"
"54658","-0.4615","1498"
"54659","-0.65746","189"
"54660","-4.47626","1386"
"54661","-8.01328","782"
