"id","Inflation","InflationMutationen"
"56538","0","0"
"56539","0","0"
"56540","0","0"
"56541","0","0"
"56542","0","0"
"56543","0","0"
"56544","0","1"
"56545","0","0"
"56546","0","0"
"56547","0","0"
"56548","0","0"
"56549","1","1"
"56550","0","0"
"56551","0","0"
"56552","0","0"
"56553","0","0"
"56554","0","0"
"56555","0","0"
"56556","0","0"
"56557","0","0"
"56558","0","0"
"56559","0","0"
"56560","0","0"
"56561","0","0"
"56562","0","0"
"56563","0","0"
"56564","0","0"
"56565","0","0"
"56566","0","0"
"56567","0","0"
"56568","0","0"
"56569","1","1"
"56570","0","0"
"56571","0","0"
"56572","0","0"
"56573","1","1"
"56574","0","0"
"56575","0","0"
"56576","0","0"
