"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"20374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
"20431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1999"
