"id","qdap_value_ampl","qdap_nword"
"52032","-20.4971","6994"
"52033","-3.75938","1070"
"52034","-9.42208","1412"
"52035","-2.5942","599"
"52036","-0.0812199999999998","759"
"52037","-1.84604","906"
"52038","-3.55946","945"
"52039","8.11394","3276"
"52040","-1.46446","1139"
"52041","0.36328","805"
"52042","-3.87062","1233"
"52043","-0.52136","413"
"52044","-4.41978","2294"
"52045","-2.8237","250"
"52046","-4.89942","1512"
"52047","-2.68456","978"
"52048","-9.0644","1805"
"52049","-2.6996","1396"
"52050","-5.3939","818"
"52051","-0.0887","475"
"52052","-1.44168","1321"
"52053","-0.3319","1447"
"52054","-9.25634","1871"
"52055","-8.23228","1881"
"52056","-2.291","768"
"52057","-5.06804","4582"
"52058","-10.1358","1260"
"52059","-19.962","3399"
"52060","-3.99322","272"
"52061","-1.94044","1200"
"52062","-0.26062","995"
"52063","0.98926","944"
"52064","4.43854","1423"
"52065","1.0652","3613"
"52066","-0.33508","552"
