"id","qdap_value_ampl","qdap_nword"
"57643","-2.06018","1256"
"57644","-13.9631","1866"
"57645","-2.64582","536"
"57646","-3.0944","766"
"57647","-2.22248","1640"
"57648","0.0642600000000001","467"
"57649","-0.2728","553"
"57650","2.6563","842"
"57651","0.12702","1578"
"57652","2.33824","234"
"57653","-5.9872","712"
"57654","1.1045","826"
"57655","-17.15936","3047"
"57656","-3.35284","873"
"57657","0.4439","206"
"57658","1.31388","1267"
"57659","-1.96802","395"
"57660","-29.6411","2968"
"57661","-1.73174","239"
"57662","-5.8948","1379"
"57663","1.13136","1121"
"57664","0.24644","304"
"57665","6.19136","1949"
"57666","1.07724","1106"
"57667","-5.74888","947"
"57668","-2.1961","1374"
"57669","-0.57654","337"
"57670","-0.42062","464"
"57671","-0.7339","727"
"57672","-0.55344","956"
"57673","-4.56258","5550"
"57674","-2.57818","1167"
"57675","-5.58454","2039"
"57676","-2.82612","2172"
