"id","Inflation","InflationMutationen"
"24685","0","0"
"24686","0","0"
"24687","0","0"
"24688","0","0"
"24689","1","1"
"24690","0","0"
"24691","0","0"
"24692","0","0"
"24693","0","0"
"24694","0","0"
"24695","0","0"
"24696","0","0"
"24697","0","0"
"24698","0","0"
"24699","0","0"
"24700","0","0"
"24701","0","0"
"24702","0","0"
"24703","0","0"
"24704","0","0"
"24705","0","0"
"24706","0","0"
"24707","0","0"
"24708","0","0"
"24709","0","0"
"24710","0","0"
"24711","0","0"
"24712","0","0"
"24713","1","1"
"24714","1","1"
"24715","0","0"
"24716","0","0"
"24717","0","0"
"24718","0","0"
"24719","0","0"
