"id","qdap_value_ampl","qdap_nword"
"27775","-1.45594","279"
"27776","2.31242","1614"
"27777","0.81666","281"
"27778","-3.0508","371"
"27779","-1.35766","1049"
"27780","-0.7427","233"
"27781","0.5282","173"
"27782","-1.92804","211"
"27783","-0.3428","168"
"27784","-4.98486","1492"
"27785","0.89266","738"
"27786","-4.67444","640"
"27787","-6.78016","1935"
"27788","-5.88464","1010"
"27789","-2.3752","253"
"27790","-7.64976","1045"
"27791","-1.393","279"
"27792","-2.278","217"
"27793","-5.128","1197"
"27794","-9.27572","4015"
"27795","-5.6105","293"
"27796","-1.4751","311"
"27797","-1.38818","1411"
"27798","-0.45752","895"
"27799","2.2726","1058"
"27800","-1.41566","1901"
"27801","-0.7327","120"
"27802","-1.95654","1573"
"27803","-1.1222","956"
"27804","-0.45326","1589"
"27805","3.66358","902"
"27806","0.0185599999999999","574"
"27807","1.3347","106"
"27808","0.0216","96"
"27809","-1.74198","408"
"27810","0.004","97"
"27811","-0.1331","104"
"27812","0.40868","152"
"27813","1.49644","387"
"27814","0.3982","137"
