"id","qdap_value_ampl","qdap_nword"
"53088","-2.55882","1195"
"53089","0.0114","432"
"53090","-3.6319","1043"
"53091","-5.41386","1847"
"53092","-2.9432","1116"
"53093","-4.03482","844"
"53094","-6.13488","1321"
"53095","1.7687","242"
"53096","-1.34996","504"
"53097","1.9508","1089"
"53098","3.92344","1600"
"53099","0.84904","1298"
"53100","-5.3182","800"
"53101","-6.65344","1319"
"53102","1.82018","637"
"53103","-23.82434","3449"
"53104","-3.894","1768"
"53105","2.42754","997"
"53106","-2.4361","864"
"53107","-2.66186","648"
"53108","-7.08382","2676"
"53109","1.99358","1125"
"53110","3.68494","1478"
"53111","-0.07322","318"
"53112","-2.72256","1829"
"53113","-23.74976","3797"
"53114","-3.07434","442"
"53115","-5.35734","890"
