"id","qdap_value_ampl","qdap_nword"
"0111","-1.91614","765"
"0112","0.008","110"
"0113","-4.9641","1346"
"0114","-0.4979","1010"
"0116","-5.76686","1196"
"0117","-11.27922","2039"
"0118","-3.723","1675"
"0119","-2.92418","1040"
"0120","-4.31974","1072"
"0121","-1.83246","276"
"0123","-9.67152","1459"
"0125","-1.21862","635"
"0128","-10.69548","1055"
"0134","-4.73224","1371"
"0135","0.47658","552"
"0136","0.52818","2275"
"0138","-5.7239","1227"
"0139","0.7428","828"
"0140","-4.528","736"
"0141","-1.5805","797"
"0142","-4.99518","624"
"0143","-1.50504","2058"
"0145","-5.13582","613"
"0146","-1.13586","494"
"0147","-1.66126","1726"
"0148","0.24984","877"
"0149","-3.5719","1239"
"0150","-2.16166","1734"
"0154","-2.39002","678"
"0156","-0.4575","1302"
"0159","0.71266","1077"
"0163","2.74258","522"
