"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"42928","-1.1292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42929","1.3382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42930","-2.2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42931","-0.6718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42932","-2.104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42933","-1.4279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42934","0.2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42935","1.1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42936","1.6608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42937","-17.1334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42938","-0.3668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42939","1.4066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42940","-1.0508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42941","-1.5698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42942","-1.2605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42943","0.0296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42944","-2.7796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42945","-0.464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42946","0.289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42947","1.0175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42948","-3.425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42949","-12.5521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42950","-4.095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42951","-1.0298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42952","-4.6834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42953","0.5914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42954","-4.8002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42955","-4.3259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42956","-3.3284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42957","0.6025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42958","-2.3193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42959","-1.1308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42960","-1.1136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42961","0.8531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42962","-2.7517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42963","-3.3451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42964","1.9485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42965","-6.7384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42966","-1.2059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42967","0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42968","-2.0867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42969","-1.8192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42970","-10.8256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42971","2.8326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42972","-2.521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42973","0.012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42974","0.2544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42975","-5.0187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42976","2.0471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42977","2.1603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42978","1.6183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42979","0.0302999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42980","-3.674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42981","-1.9316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42982","0.0205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42983","1.1516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42984","-3.442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42985","4.8269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42986","0.3225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42987","-5.0945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42988","-7.8422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42989","-2.3017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42990","-1.0371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42991","0.7009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
