"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"27381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
"27415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","2002"
