"id","value","nword"
"18111",0.00196957629180257,156
"18112",-0.0999881099530324,197
"18113",-0.0090870337317422,813
"18114",-0.0982269540655489,1101
"18115",-0.044470826643648,1359
"18116",0.0837968788059645,967
"18117",-0.00440259556195197,151
"18118",0.12154624325876,787
"18119",0.0981128921237516,451
"18120",-0.00871149242095754,499
"18121",-0.0606630361242102,415
"18122",0.00643816605717755,1257
"18123",-0.0124909901801559,213
"18124",-0.0844680447108917,537
"18125",-0.041918015220189,152
"18126",0.0537476200001794,607
"18127",0.0242202269729009,1784
"18128",-0.0523396053821406,2689
"18129",0.024666150667748,89
"18130",-0.0570724829062548,177
"18131",0.0283700507998033,965
"18132",0.0433445594113585,1204
"18133",0.00711289010001651,287
"18134",0.019405775942788,343
"18135",0,12
"18136",-0.105992306965571,1516
"18137",0.028026451035976,189
"18138",0.0921190235561034,1613
"18139",0.00176930347385877,46
"18140",0.0328143848070839,374
"18141",-0.0615539526310621,142
"18142",-0.0180002962835755,1801
"18143",-0.0356509597241121,947
"18144",0.000873624317481269,761
"18145",-0.00330214205582721,408
"18146",-0.0953813531840017,142
"18147",0.0151318617948787,435
"18148",0.0356801913609716,180
"18149",0.0284652341879889,1830
"18150",-0.00250603641414035,778
"18151",-0.0419354752335195,2143
"18152",0.0353437160887941,893
"18153",0.0104413007903767,328
"18154",-0.00296712636444073,211
"18155",0.0819244793542218,126
"18156",0.0327464280436557,131
"18157",-0.00436075804644273,987
"18158",0,155
"18159",0.0361026514424699,340
"18160",-0.0227005129174053,715
"18161",-0.0846546924578207,312
"18162",0.0654919017069224,111
"18163",-0.0239882949300444,1260
"18164",0.00682626674106259,437
"18165",0.0119994063214026,1210
