"id","qdap_value_ampl","qdap_nword"
"35373","3.25260651745651e-19","125"
"35374","-4.53996","1071"
"35375","-2.6002","1437"
"35376","-6.97858","1417"
"35377","0.14988","1379"
"35378","1.2357","1272"
"35379","-3.32284","797"
"35380","-3.975","723"
"35381","-0.1125","320"
"35382","-8.51686","891"
"35383","-2.5606","492"
"35384","-7.23794","1109"
"35385","-10.18156","1280"
"35386","-4.4472","342"
"35387","-5.20496","756"
"35388","-0.4897","311"
"35389","-0.99526","918"
"35390","-0.15036","248"
"35391","-3.13692","1059"
"35392","-2.0242","245"
"35393","0.71842","245"
"35394","-0.17016","272"
"35395","-0.5474","301"
"35396","0.2792","391"
"35397","-1.1066","153"
"35398","-2.42364","560"
"35399","-2.29416","273"
"35400","-3.8511","398"
"35401","-0.1273","333"
"35402","-5.50666","1068"
"35403","-2.2978","473"
"35404","-1.04018","1953"
"35405","-8.4843","521"
"35406","-8.72764","1203"
"35407","-4.01136","866"
"35408","-3.25242","557"
"35409","-0.43796","295"
"35410","-4.20318","473"
"35411","-3.06162","706"
"35412","-10.562","825"
"35413","-6.90326","760"
"35414","-2.30204","622"
"35415","0.8323","406"
"35416","-0.4415","100"
"35417","0.6808","424"
"35418","-0.10932","709"
"35419","-3.34352","619"
"35420","-2.17742","1408"
"35421","0.4193","115"
"35422","0.97378","405"
"35423","-0.6163","385"
"35424","-10.562","825"
"35425","2.31298","2155"
"35426","-5.99042","1234"
"35427","-1.62764","1524"
"35428","-0.33316","1385"
"35429","-0.0504200000000001","436"
"35430","0.83086","483"
"35431","1.7369","516"
"35432","-1.17728","1067"
"35433","1.2123","931"
"35434","-0.9446","296"
"35435","-3.4345","948"
"35436","1.20604","348"
"35437","-3.58222","794"
"35438","-13.97224","1017"
"35439","-0.0625199999999998","448"
"35440","-5.03214","1583"
"35441","-0.3086","182"
"35442","-1.6835","364"
"35443","-0.0048","49"
"35444","2.29914","340"
"35445","-3.34838","1348"
"35446","-0.8481","148"
"35447","-2.63294","576"
"35448","1.2827","639"
"35449","-3.586","317"
"35450","1.80792","781"
"35451","-2.62466","586"
"35452","-5.11504","1126"
"35453","-2.1816","353"
"35454","-1.79538","1479"
"35455","0.4781","1361"
"35456","0.1874","168"
"35457","1.15548","240"
"35458","-0.1876","91"
"35459","-5.1979","1423"
