"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"19426",0,75,-999,-999,-999,-999,-999,-999,-999,-999,-999
"19427",0.0680763457731142,602,14,31,-4.1247,1.9488,604,-2.1759,1.7008,-3.3795,-1.6787
"19428",-0.0898610918320199,721,14,16,-5.8821,0.612,722,-5.2701,0.56,-5.3305,-4.7705
"19429",-0.0231871153311565,397,10,19,-3.2422,1.9845,399,-1.2577,1.8368,-3.2081,-1.3713
"19430",0.0455087151718964,811,7,41,-2.0112,3.0122,812,1.001,2.5941,-1.9561,0.638
"19431",-0.0228824699539333,109,3,2,-0.7115,0.1066,111,-0.6049,0.1026,-0.7067,-0.6041
"19432",0.0682359282229859,221,2,2,-0.8518,0.008,224,-0.8438,0,-0.8518,-0.8518
"19433",0.0671323098664392,1107,41,24,-6.3749,0.2928,1110,-6.0821,0.1169,-6.0639,-5.947
"19434",0.0301963777471782,179,7,6,-0.7644,0.1331,182,-0.6313,0.1131,-0.6961,-0.583
"19435",0.0811183080953793,109,3,2,-1.0469,0.208,111,-0.8389,0.204,-1.0421,-0.8381
"19436",-0.0188041666666667,576,16,12,-2.8867,0.8797,579,-2.007,0.6675,-2.5815,-1.914
"19437",-0.0331007713987707,253,4,4,-0.6637,0.3319,254,-0.3318,0.2346,-0.6044,-0.3698
"19438",0.00602850789048978,1706,24,60,-6.9417,2.916,1705,-4.0257,1.9978,-6.0974,-4.0996
"19439",-0.0241034944094853,1310,14,55,-5.5128,1.8176,1311,-3.6952,1.1437,-4.3628,-3.2191
"19440",0.0558557320081398,218,4,5,-0.5516,0.8471,222,0.2955,0.8351,-0.5372,0.2979
"19441",-0.0508561671754464,538,13,19,-3.7578,0.5993,541,-3.1585,0.353,-3.0822,-2.7292
"19442",0.0186284095709343,751,14,24,-3.798,0.8518,752,-2.9462,0.7718,-3.5352,-2.7634
"19443",0.0564085927513569,467,24,13,-5.6387,0.4607,469,-5.178,0.2492,-3.4778,-3.2286
"19444",-0.0118902565949076,1268,21,32,-4.3761,3.0335,1270,-1.3426,2.9299,-4.1887,-1.2588
"19445",0.0241037041039761,359,5,10,-1.8132,1.0752,364,-0.738,1.0436,-1.8084,-0.7648
"19446",0.0326075183208723,239,8,6,-1.7244,0.54,243,-1.1844,0.4553,-1.6885,-1.2332
"19447",0,13,0,1,0,0.004,14,0.004,0,0,0
"19448",0.080475,1024,19,41,-5.631,2.2662,1026,-3.3648,1.6903,-4.4693,-2.779
"19449",-0.0217227218383838,295,7,16,-2.4828,0.8602,298,-1.6226,0.7165,-2.4321,-1.7156
"19450",-0.0846103499741688,189,2,6,-0.3442,0.9826,194,0.6384,0.8782,-0.3394,0.5388
"19451",0.0576513222399255,341,6,13,-3.5317,0.052,345,-3.4797,0,-2.2053,-2.2053
"19452",-0.00970632274675319,1503,19,42,-3.3377,6.7068,1505,3.3691,6.0962,-2.8554,3.2408
"19453",-0.118158856520151,1323,28,31,-6.6522,6.2198,1325,-0.432399999999999,5.0809,-5.7709,-0.69
"19454",-0.0502889658120938,849,19,19,-3.6184,0.4731,851,-3.1453,0.2195,-3.3414,-3.1219
"19455",-0.00649042674915828,782,19,42,-3.5876,2.1698,785,-1.4178,1.9486,-2.9431,-0.9945
"19456",-0.0726566713217045,498,12,16,-4.2329,0.417,500,-3.8159,0.357,-4.2281,-3.8711
"19457",0.0300878755444294,157,1,7,-0.0048,1.2621,159,1.2573,1.2501,0,1.2501
"19458",-0.160363134770308,753,21,32,-7.0981,1.9317,754,-5.1664,1.5087,-6.7546,-5.2459
"19459",-0.00696908979425481,414,7,14,-2.3802,0.5755,417,-1.8047,0.4604,-2.3706,-1.9102
"19460",0.126526311492906,108,1,6,-0.0167,1.3316,110,1.3149,1.3236,0,1.3236
"19461",0.120897931634159,237,0,14,0,1.8772,242,1.8772,1.098,0,1.098
"19462",0.0760762864231175,118,2,6,-0.3881,0.8014,120,0.4133,0.6051,-0.3631,0.242
"19463",-0.0113860738503278,422,22,24,-7.0534,1.0483,425,-6.0051,0.8679,-6.3427,-5.4748
"19464",-0.0867734802400144,921,32,22,-7.8959,2.1484,924,-5.7475,2.0804,-6.5895,-4.5091
"19465",-0.0465695418515243,184,5,5,-1.1035,0.096,188,-1.0075,0,-0.8272,-0.8272
"19466",-0.0259404618496975,164,7,6,-1.3537,0.3395,168,-1.0142,0.2313,-1.3345,-1.1032
"19467",-0.0345963697963934,518,25,18,-6.5332,1.6168,522,-4.9164,1.3083,-4.9384,-3.6301
"19468",-0.0307389006837249,656,11,19,-2.5229,0.5692,659,-1.9537,0.4341,-2.1458,-1.7117
"19469",-0.018436718596122,108,1,5,-0.2036,0.02,110,-0.1836,0,-0.2036,-0.2036
"19470",0.075021474337163,546,5,24,-2.2134,1.3,547,-0.9134,1.1291,-2.2134,-1.0843
"19471",0.105019518199707,138,4,8,-0.6519,1.358,142,0.7061,1.342,-0.6423,0.6997
"19472",-0.0846763780423521,1228,47,47,-15.4781,3.0487,1236,-12.4294,1.5462,-9.0275,-7.4813
"19473",0.00879404077789856,1077,13,37,-1.9565,1.7608,1079,-0.1957,1.6448,-1.7802,-0.1354
"19474",0.0017349446686567,303,1,12,-0.4902,1.0332,306,0.543,0.7533,-0.4902,0.2631
"19475",-0.000712546064118758,338,9,11,-2.0262,1.0436,342,-0.9826,1.0116,-1.4482,-0.4366
"19476",0.0969724410393322,142,1,9,-0.5033,1.1659,146,0.6626,1.1419,-0.5033,0.6386
"19477",-0.0310736579478443,1402,35,46,-9.9341,3.455,1407,-6.4791,3.2198,-7.0195,-3.7997
"19478",-0.0515515035874211,113,3,1,-0.548,0.004,115,-0.544,0,-0.5432,-0.5432
