"id","qdap_value_ampl","qdap_nword"
"50985","0.3677","249"
"50986","0.0341199999999997","1129"
"50987","3.77888","1749"
"50988","-0.7989","744"
"50989","-0.6972","514"
"50990","-5.38156","950"
"50991","-5.0698","738"
"50992","-1.26736","1472"
"50993","0.0532399999999998","1613"
"50994","-3.9827","1713"
"50995","2.40528","2085"
"50996","-3.23206","495"
"50997","-1.51256","1514"
"50998","-5.28552","1629"
"50999","-2.9016","1113"
"51000","-2.38376","837"
"51001","-1.91106","1775"
"51002","-2.9766","2542"
"51003","4.20202","1457"
"51004","-0.86182","684"
"51005","-9.86098","1735"
"51006","-3.7854","779"
"51007","-0.94234","1102"
"51008","-3.51168","887"
