"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"42162","-2.4372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42163","-1.0681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42164","-2.6889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42165","-16.0799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42166","1.4381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42167","-2.9208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42168","-4.0495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42169","1.0355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42170","-0.8028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42171","0.6202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42172","-5.4841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42173","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42174","-0.0174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42175","-0.0431000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42176","-2.406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42177","-2.9239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42178","-0.9407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42179","-3.65562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42180","-0.1423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42181","-4.8357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42182","-1.2319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42183","-2.8303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42184","0.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42185","-2.2757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42186","0.4649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42187","0.4784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42188","-0.764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42189","-1.3306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42190","-0.1313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42191","-1.0498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42192","-0.1517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42193","3.0127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42194","-3.9934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42195","-3.0212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42196","-0.1151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42197","-11.8209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42198","-2.7628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42199","-22.7717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42200","-2.7303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42201","-0.6359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42202","-0.6874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42203","-6.6391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42204","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42205","-1.3168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42206","-7.6037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42207","-0.4567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42208","0.0421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42209","-0.5161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42210","-0.5079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42211","-4.5194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42212","3.6558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42213","1.0262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42214","2.2435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42215","-1.2614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42216","-3.5564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42217","-0.2888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42218","-1.7667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42219","0.2214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42220","-1.4879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42221","-0.8983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42222","-2.2356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42223","-0.3482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42224","-0.0314999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
