"id","qdap_value_ampl","qdap_nword"
"24499","-2.38026","431"
"24500","-1.65806","1973"
"24501","-0.0250800000000002","534"
"24502","0.25084","641"
"24503","2.55692","1185"
"24504","-1.52668","966"
"24505","1.3901","794"
"24506","-0.80762","629"
"24507","-7.51174","1154"
"24508","0.7135","390"
"24509","-2.55414","352"
"24510","-2.34746","1079"
"24511","2.37228","1345"
"24512","-6.33758","1352"
"24513","-1.2284","174"
"24514","-1.88794","818"
"24515","-5.5177","2038"
"24516","-1.3952","290"
"24517","-0.30338","414"
"24518","-0.92916","138"
"24519","-3.0106","821"
"24520","-5.7632","1180"
"24521","-8.14828","1098"
"24522","-2.74238","709"
"24523","-2.0732","279"
"24524","0.3956","117"
"24525","-1.0254","191"
"24526","-0.28988","500"
"24527","-1.99272","1944"
"24528","-13.52908","4156"
"24529","-0.9671","639"
"24530","-0.59832","296"
"24531","1.5615","276"
"24532","-1.6903","459"
"24533","0.004","84"
"24534","0.4351","192"
"24535","0.54174","858"
"24536","-1.8129","404"
"24537","1.3051","645"
"24538","-2.1373","1428"
"24539","-0.60786","475"
"24540","-3.93498","462"
"24541","-3.52966","568"
"24542","-3.4023","965"
"24543","-1.8412","1150"
"24544","-4.7802","1049"
"24545","-1.459","52"
"24546","-2.50654","345"
"24547","0","33"
"24548","-3.6052","695"
"24549","0.146","114"
"24550","1.2353","223"
"24551","-1.10688","606"
"24552","-0.00630000000000001","104"
"24553","1.43514","706"
"24554","-1.7178","92"
"24555","-1.1366","1356"
"24556","-0.695","158"
