"id","value","nword"
"1683",-0.0546679443016231,1923
"1684",0.0683964506118863,1499
"1685",-0.0484547622365696,482
"1686",-0.00180093725598645,240
"1687",-0.0420111103886271,3372
"1688",-0.0138965391867854,876
"1689",-0.136546513331649,528
"1690",0.0304754135110159,893
"1691",0.00102012274090134,246
"1692",0.00380218992824667,543
"1693",0.0724562368054221,1173
"1694",0.00353201885408738,1336
"1695",-0.000327569209941329,252
"1696",-0.0195452334309622,387
"1697",-0.0125548766059463,1226
"1698",-0.0197501198488149,188
"1699",0.0405601625353872,874
"1700",-0.0889267350233323,733
"1701",-0.00882962962962963,729
"1702",0.064753501958373,630
"1703",-0.0773971163198428,1422
"1704",-0.0438704178038255,163
"1705",-0.027573711939355,1659
"1706",-0.114943720798019,448
"1707",0.0353705111473319,1360
"1708",0.0050853130603664,1345
"1709",-0.0638130728625132,358
