"id","Inflation","InflationMutationen"
"26571","0","0"
"26572","0","0"
"26573","0","0"
"26574","0","0"
"26575","0","0"
"26576","0","0"
"26577","0","0"
"26578","0","0"
"26579","0","0"
"26580","0","0"
"26581","0","0"
"26582","0","0"
"26583","0","0"
"26584","0","0"
"26585","1","1"
"26586","0","0"
"26587","0","0"
"26588","0","0"
"26589","0","0"
"26590","0","0"
"26591","1","1"
"26592","0","0"
"26593","0","0"
"26594","0","0"
"26595","0","0"
"26596","0","0"
"26597","0","0"
"26598","0","0"
"26599","0","0"
"26600","0","0"
"26601","0","0"
"26602","0","0"
"26603","0","0"
"26604","0","0"
