"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"24389",-0.0439865171953355,2249,72,94,-24.1861,10.1029,2262,-14.0832,5.7444,-18.7253,-12.9809
"24390",-0.0462417169317318,1289,24,25,-5.4485,1.7338,1292,-3.7147,1.356,-3.9151,-2.5591
"24391",0.0556307898745582,1606,32,41,-11.8095,4.1086,1614,-7.7009,3.4409,-8.9996,-5.5587
"24392",0.0138224596999544,408,11,16,-2.8356,1.034,414,-1.8016,0.9121,-2.8116,-1.8995
"24393",0.0441432278972732,383,5,21,-1.2005,0.4263,388,-0.7742,0.3503,-1.1957,-0.8454
"24394",-0.0332130602757613,354,9,10,-4.0706,0.8949,360,-3.1757,0.8669,-4.0016,-3.1347
"24395",0.0236648256201309,282,5,8,-1.926,0.4955,287,-1.4305,0.3822,-1.9212,-1.539
"24396",-0.0111662515778297,1463,24,45,-6.0267,3.7307,1469,-2.296,3.1847,-5.9667,-2.782
"24397",-0.105977550688813,544,18,16,-8.2209,2.0126,551,-6.2083,1.5272,-4.2813,-2.7541
"24398",-0.0155819798986193,205,1,8,-0.3588,0.9821,210,0.6233,0.8289,-0.3588,0.4701
"24399",-0.0379951589645718,1012,25,31,-6.8993,2.0535,1017,-4.8458,1.7415,-6.5945,-4.853
"24400",-0.071371756604574,1313,18,34,-4.8645,3.9313,1322,-0.933200000000001,3.6838,-4.8261,-1.1423
"24401",0.0221949028799596,657,19,20,-5.7984,1.2885,662,-4.5099,0.9287,-5.7792,-4.8505
"24402",-0.00694801207503785,273,6,8,-2.3294,0.7329,278,-1.5965,0.7089,-2.3198,-1.6109
"24403",-0.045727790711705,747,20,15,-5.5535,1.079,752,-4.4745,0.6927,-4.5967,-3.904
"24404",0.0390572945810334,3854,70,105,-18.5771,8.1168,3870,-10.4603,5.8197,-9.4983,-3.6786
"24405",0.0184745404260722,1497,39,31,-8.5901,2.9302,1506,-5.6599,2.5923,-6.6837,-4.0914
"24406",-0.134892920089891,821,20,28,-6.8036,4.7146,826,-2.089,3.9574,-5.948,-1.9906
"24407",0.000369611236469702,369,4,13,-0.2091,0.2354,374,0.0263,0.1874,-0.1483,0.0391
"24408",0.00401140464447746,1141,31,35,-8.9316,1.9858,1150,-6.9458,1.4826,-7.8267,-6.3441
"24409",0.00188250321897548,969,42,37,-13.1884,2.4568,975,-10.7316,1.8693,-8.4504,-6.5811
"24410",0.00794994364822953,399,12,12,-3.9318,0.6488,403,-3.283,0.6088,-3.9174,-3.3086
"24411",-0.00533753705901287,2478,45,58,-13.4553,7.069,2504,-6.3863,5.7021,-8.1969,-2.4948
"24412",-0.0509213834135896,1645,24,95,-5.877,4.0258,1656,-1.8512,3.3431,-5.6409,-2.2978
"24413",-0.0404231579702549,347,16,17,-4.1832,2.9841,352,-1.1991,2.3313,-3.5481,-1.2168
"24414",-0.125825055288629,4301,58,141,-16.0206,13.0095,4329,-3.0111,10.7352,-12.8075,-2.0723
"24415",0.00170708907045372,614,7,10,-2.446,0.5775,621,-1.8685,0.3716,-2.4364,-2.0648
"24416",0.0196676069010856,691,18,27,-4.333,1.6391,698,-2.6939,1.5391,-3.4444,-1.9053
"24417",0.0325116877351127,1432,31,50,-9.7964,1.8274,1441,-7.969,1.4169,-8.3166,-6.8997
"24418",-0.0433583059333473,349,9,11,-1.6684,1.2998,353,-0.3686,1.1809,-1.6444,-0.4635
"24419",0.021155429221999,485,13,14,-4.1332,0.6181,491,-3.5151,0.5701,-4.1188,-3.5487
"24420",0.0444816548764215,954,16,28,-3.4099,3.8764,959,0.4665,3.0692,-3.2305,-0.1613
"24421",-0.0226664212077414,409,3,18,-1.1793,1.0203,415,-0.159,0.735,-1.1626,-0.4276
"24422",0.0392119579104615,454,5,21,-1.2339,1.4829,458,0.249,1.3299,-1.2291,0.1008
"24423",-0.0132828361617947,926,19,30,-4.5939,2.2499,933,-2.344,1.9918,-3.9532,-1.9614
"24424",-0.00443856376583611,1002,24,23,-5.1528,1.5941,1007,-3.5587,1.5261,-4.0416,-2.5155
"24425",0.0157932778706411,139,0,4,0,0.1902,142,0.1902,0,0,0
"24426",0,48,0,1,0,0.004,53,0.004,0,0,0
"24427",0.106724009672174,158,5,7,-0.5436,1.4957,163,0.9521,1.3848,-0.5098,0.875
"24428",0.0142637286404022,1502,23,54,-7.3416,3.9934,1513,-3.3482,3.4235,-6.5904,-3.1669
"24429",-0.0105639156021412,1074,18,53,-6.5863,2.8513,1082,-3.735,2.1003,-2.9751,-0.8748
"24430",0.04745,64,1,2,-0.0048,0.3756,67,0.3708,0.3716,0,0.3716
"24431",0.00855303184499488,147,0,3,0,0.1037,152,0.1037,0,0,0
"24432",0.0588791318738037,235,4,8,-0.4083,1.4115,240,1.0032,1.3069,-0.3618,0.9451
"24433",0.0227100612225935,109,1,4,-0.5299,0.2411,114,-0.2888,0.2291,-0.5299,-0.3008
"24434",0.0505625852135171,426,10,17,-3.3153,1.0972,430,-2.2181,1.0412,-2.5327,-1.4915
"24435",-0.0509411437661654,1248,23,43,-7.4724,3.8907,1257,-3.5817,1.8189,-5.814,-3.9951
"24436",-0.000444729233252203,176,0,5,0,0.4657,181,0.4657,0.4537,0,0.4537
"24437",-0.0939959673728237,85,2,5,-0.5432,0.1053,88,-0.4379,0,-0.5432,-0.5432
"24438",0.0169307966439858,192,0,7,0,0.4504,195,0.4504,0.4304,0,0.4304
"24439",-0.00158183082376722,498,19,16,-4.9841,1.7544,500,-3.2297,1.1409,-3.8647,-2.7238
"24440",0.0233003045805927,93,1,3,-0.0603,0.285,98,0.2247,0.1405,0,0.1405
"24441",-0.019223610924619,212,4,4,-1.0429,0.5007,215,-0.5422,0.4887,-1.0381,-0.5494
"24442",-0.0483494728969382,170,5,3,-2.0059,0.3139,173,-1.692,0.2172,-1.4751,-1.2579
"24443",-0.0520104231106567,963,21,53,-6.7006,2.2456,968,-4.455,1.9136,-4.7637,-2.8501
"24444",-0.123660054929574,1215,23,43,-8.4229,3.4281,1222,-4.9948,3.0906,-7.8327,-4.7421
"24445",-0.0181613270997674,889,31,22,-6.4286,4.6035,892,-1.8251,3.4142,-5.7146,-2.3004
"24446",0.0487457569557808,755,18,36,-4.2662,4.3469,760,0.0806999999999993,3.2891,-4.1826,-0.8935
"24447",-0.0693440036608793,1043,20,21,-4.8282,2.4365,1046,-2.3917,1.5058,-4.131,-2.6252
"24448",0.0158489915878312,131,1,4,-0.2036,0.385,134,0.1814,0.373,-0.2036,0.1694
