"id","qdap_value_ampl","qdap_nword"
"32689","-13.21584","1417"
"32690","-6.4569","1623"
"32691","-2.87118","1105"
"32692","0.3506","488"
"32693","-2.0143","491"
"32694","-1.04662","479"
"32695","-0.6043","316"
"32696","5.62526","2336"
"32697","-3.49854","311"
"32698","-2.87036","795"
"32699","-2.73958","431"
"32700","-7.37436","874"
"32701","-2.28","1258"
"32702","-10.81398","1722"
"32703","2.09228","1280"
"32704","-1.73724","1086"
"32705","-8.0433","1574"
"32706","-8.1072","1521"
"32707","0.0236","554"
"32708","-0.63654","515"
"32709","-9.45786","1306"
"32710","-5.97326","785"
"32711","-0.1393","269"
"32712","0.3062","144"
"32713","-3.5854","443"
"32714","-2.5555","592"
"32715","0.40792","1951"
"32716","-1.181","215"
"32717","-0.64036","1686"
"32718","0.0212599999999999","343"
"32719","0.8495","5844"
"32720","-1.5907","490"
"32721","-2.31018","958"
"32722","0.34428","660"
"32723","1.33364","1360"
"32724","-2.3713","443"
"32725","1.2106","153"
"32726","-3.05334","745"
"32727","-5.0985","689"
"32728","-5.70638","1843"
"32729","0.3756","101"
"32730","-3.40156","890"
"32731","-4.28842","2871"
"32732","1.47284","401"
"32733","-5.167","1278"
"32734","-2.70372","205"
"32735","-6.12856","2009"
"32736","-2.5236","967"
"32737","-2.0527","180"
"32738","0.0208","123"
"32739","7.38878","1388"
"32740","7.56334","1260"
"32741","-2.75228","741"
"32742","-6.2431","362"
"32743","-0.1764","181"
"32744","-1.92414","195"
"32745","-1.583","369"
"32746","-0.99308","429"
