"id","qdap_value_ampl","qdap_nword"
"48163","-7.7598","1664"
"48164","0.004","58"
"48165","1.00326","408"
"48166","1.53072","594"
"48167","-1.05664","400"
"48168","0.2412","55"
"48169","1.34544","1842"
"48170","-1.0272","46"
"48171","0","4"
"48172","0.008","33"
"48173","-0.57082","375"
"48174","-2.78664","623"
"48175","-3.67314","557"
"48176","-0.00705999999999994","839"
"48177","1.00058","861"
"48178","0","6"
"48179","-0.3554","251"
"48180","1.6162","131"
"48181","0","4"
"48182","-1.2804","344"
"48183","-3.4354","516"
"48184","1.16408","556"
"48185","0.6327","97"
"48186","-5.09456","928"
"48187","-1.64776","448"
"48188","1.37574","935"
"48189","1.88396","148"
"48190","-1.0713","192"
"48191","0","29"
"48192","0.8121","101"
"48193","0.34346","32"
"48194","-0.185","95"
"48195","-0.1992","95"
"48196","-0.1483","30"
"48197","0","6"
"48198","0","4"
"48199","0","4"
"48200","0","30"
"48201","-1.3547","267"
"48202","-0.8623","100"
"48203","-0.0453","314"
"48204","0.9833","170"
"48205","-0.26748","43"
"48206","0.79436","255"
"48207","0.004","25"
"48208","-0.0536","46"
"48209","-2.69","1101"
"48210","1.00756","1310"
"48211","-6.12176","1192"
"48212","-2.128","277"
"48213","0.841","404"
"48214","-3.74068","3965"
"48215","0.17338","1034"
"48216","-9.3352","1084"
"48217","-0.1923","542"
"48218","0.1577","91"
"48219","0.5671","108"
"48220","0.71","86"
"48221","-0.4939","89"
"48222","-2.2918","680"
"48223","-0.3425","180"
"48224","0","28"
"48225","0.004","34"
"48226","-0.3053","55"
"48227","-0.1656","83"
"48228","0.2021","91"
"48229","-1.1329","100"
"48230","-0.15152","138"
"48231","0.25144","769"
"48232","-2.53372","3049"
"48233","-10.96206","2433"
"48234","-3.5952","1288"
"48235","-0.51696","683"
"48236","4.2523","1775"
"48237","-1.37114","968"
"48238","-8.10714","939"
"48239","-4.84266","846"
"48240","-7.28118","1708"
"48241","-3.21606","295"
"48242","0.16878","196"
"48243","-4.7661","775"
"48244","0","5"
"48245","2.55054","1065"
"48246","-3.7084","2573"
"48247","-9.03098","1637"
"48248","-2.54758","894"
"48249","-4.81004","1359"
"48250","0.39084","873"
"48251","-3.93194","627"
"48252","0.15428","1445"
"48253","-0.82056","351"
"48254","0.2967","204"
"48255","-0.0563000000000001","164"
"48256","-0.4001","350"
