"title","number","date","keywords","link"
"Aufruhr: Die unheiligen Väter des islamischen Zorns","2006.7.37978","2006-02-09","Politik, Aufruhr, Religion, Innenpolitik, Bevölkerung, Islam, Religionen, Islamismus, Terrorismus, Innere Sicherheit, Muslime, Staat, Christentum, Hisbollah, Dänemark, Botschaft, Indonesien, Iran, Islam, Libanon, Syrien, Irak, Libyen, Norwegen, Philippinen, Türkei, USA, Ägypten, Beirut, Damaskus, Delhi, Europa, Jakarta","http://www.zeit.de/2006/07/Karikaturenkonfl_P"
"München 2006","2006.7.37979","2006-02-09","Politik, , München, Gerhard Schröder, Joschka Fischer, Nato, Außenpolitik, Demonstration, Flagge, Gewalt, Glaube, Irak-Krieg, Konflikt, Präsident, Sicherheitskonferenz, Iran, Israel, USA, Europa, Teheran","http://www.zeit.de/2006/07/Muenchen_2006"
"Gesellschaft: Das Leid der frühen Jahre","2006.7.37980","2006-02-09","Dossier, Gesellschaft, Gesellschaft und soziales Leben, Gesellschaft, Obdachlosigkeit, Lebensstandard, Bauen und Wohnen, Armut, Arbeit und Sozialstaat, Alltag, Erfahrungsberichte, Buchtitel, Elvis Presley, Jugendamt, Caritas, Jugendliche, Mädchen, USA, Berlin, Dortmund, Paderborn","http://www.zeit.de/2006/07/Heimkinder"
"Knirschen im Dach","2006.7.37981","2006-02-09","Politik, , Grüne, SPD-Fraktion, Günther Beckstein, Wolfgang Tiefensee, Deregulierung, Gebäude, Landesregierung, Werner Schnappauf, Bad Reichenhall, Bayern, Berlin","http://www.zeit.de/2006/07/Knirschen_im_Dach"
"interview: »Ich zeichne jetzt mit Burka«","2006.7.37982","2006-02-09","Politik, interview, Jesus, Jörg Haider, Mohammed, Pressefreiheit, Theo van Gogh, Bischof, Dänemark, Islam, MIT, Religion, Burka","http://www.zeit.de/2006/07/Deix"
"Sicherheit: Bürger sind keine Sandsäcke","2006.7.37983","2006-02-09","Politik, Sicherheit, Terrorismus, Streitkräfte, Militär, Innere Sicherheit, Innenpolitik, Soldaten, Militäranlagen, Geiselnahmen, Bundeswehr, Auslandseinsätze, Wolfgang Schäuble, CDU, Edmund Stoiber, Verteidigungsministerium, Bundeswehr, Bundeswehrsoldat, Soldat, Afghanistan, Bosnien und Herzegowina, Karlsruhe","http://www.zeit.de/2006/07/Bundeswehr"
"Kopf im Schnee","2006.7.37984","2006-02-09","Politik, , Schnee, Biathlon, Dorf, Frieden, Gold, Olympia, Ruhestand, Skilanglauf, Wintersport, Turin","http://www.zeit.de/2006/07/Kopf_im_Schnee"
"Ein Bonus für die CDU","2006.7.37985","2006-02-09","Politik, , CDU, Bonus, Grüne, Bundestagswahl, Landtag, Wahlrecht, Baden-Württemberg, Karlsruhe","http://www.zeit.de/2006/07/Ein_Bonus_fuer_die_CDU"
"WORTE DER WOCHE","2006.7.37986","2006-02-09","Politik, , Angela Merkel, Bundesregierung, SPD, Wladimir Putin, Hans-Jochen Vogel, Matthias Platzeck, Ali Kizilkaya, Bundeskanzler, Carlos, Islam, Margot Käßmann, Ratte, Thomas Nitzschke, Hannover","http://www.zeit.de/2006/07/WORTE_DER_WOCHE"
"Karikaturenstreit: Verteidigung der Freiheit","2006.7.37987","2006-02-09","Politik, Karikaturenstreit, Religion, Religionen, Islam, Islamismus, Staat, Bevölkerung, Muslime, Identität, Sozialstruktur, Gesellschaft und soziales Leben, Gesellschaft, Frank Walter Steinmeier, Allah, Dänemark, Fundamentalismus, Glaube, Kinderbuch, Mohammed, Religion, Irak, Iran, Muslim, Guantánamo, Rabat","http://www.zeit.de/2006/07/01_leit_1"
