"id","qdap_value_ampl","qdap_nword"
"23468","0","24"
"23469","0.84","304"
"23470","-2.7129","890"
"23471","1.4675","392"
"23472","-3.00648","227"
"23473","-3.84022","1917"
"23474","-0.24254","249"
"23475","-5.34814","862"
"23476","-0.4245","258"
"23477","-0.90802","880"
"23478","-0.34618","1458"
"23479","-1.8537","871"
"23480","-0.1875","158"
"23481","-3.71642","1742"
"23482","-0.8898","438"
"23483","-5.02588","1860"
"23484","0.86738","243"
"23485","-2.7995","345"
"23486","-1.17234","387"
"23487","1.76618","1168"
"23488","-3.8398","309"
"23489","-0.42532","257"
"23490","-1.7376","383"
"23491","NaN","270"
"23492","-3.95558","561"
"23493","-32.74678","5044"
"23494","-2.84266","1264"
"23495","1.45778","530"
"23496","1.1336","126"
"23497","1.90326","351"
"23498","-0.1468","159"
"23499","-5.4086","1749"
"23500","-0.2979","376"
"23501","-1.43892","657"
"23502","-0.16988","2136"
"23503","0.3471","282"
"23504","-1.1851","807"
"23505","1.81652","584"
"23506","-1.82438","767"
"23507","0","11"
"23508","-0.1999","395"
"23509","4.57942","1716"
"23510","-0.31402","129"
"23511","0.3179","182"
"23512","-0.0847","98"
"23513","0.4451","153"
"23514","-3.10304","551"
"23515","-0.23606","234"
"23516","0.18482","357"
"23517","-1.97944","969"
"23518","-1.1314","204"
"23519","0.3491","296"
"23520","-0.91754","363"
