"id","qdap_value_ampl","qdap_nword"
"32243","0","1"
"32244","0","1"
"32245","0","1"
"32246","0","1"
"32247","-0.15866","146"
"32248","0","1"
"32249","-11.78702","2353"
"32250","0","187"
"32251","-0.84258","253"
"32252","-1.29366","369"
"32253","-1.52942","707"
"32254","-3.5147","239"
"32255","0.0602800000000001","657"
"32256","-4.59428","1012"
"32257","-1.09724","1184"
"32258","-2.09256","521"
"32259","-4.19574","1848"
"32260","-4.1384","337"
"32261","-1.08478","403"
"32262","-12.87158","2161"
"32263","-4.21302","2224"
"32264","-0.74454","399"
"32265","-4.56184","670"
"32266","-1.57942","408"
"32267","-0.25724","224"
"32268","0.2036","238"
"32269","-2.01806","255"
"32270","-7.69078","1054"
"32271","-1.35394","687"
"32272","4.874","1081"
"32273","1.6294","1116"
"32274","-5.45558","1316"
"32275","-3.31138","1032"
"32276","-1.74422","265"
"32277","-1.114","423"
"32278","-22.56148","4646"
"32279","0.2122","137"
"32280","-3.84996","1374"
"32281","-1.6701","855"
"32282","-0.88316","297"
"32283","-1.044","1022"
"32284","-3.66528","1657"
"32285","0.0436000000000001","207"
"32286","-1.4487","125"
"32287","-0.15696","212"
"32288","-4.58254","585"
"32289","-3.71752","1346"
"32290","-1.89604","865"
"32291","-5.02148","1899"
"32292","-0.5262","104"
"32293","-0.7784","209"
"32294","0.50242","751"
"32295","-2.6959","298"
"32296","1.16414","455"
"32297","0.0179399999999999","186"
"32298","-7.15888","1466"
"32299","-2.59674","166"
"32300","2.76828","810"
"32301","3.55266","1432"
"32302","-1.4371","673"
