"id","qdap_value_ampl","qdap_nword"
"50183","-12.04718","1443"
"50184","-2.90652","1464"
"50185","-1.2548","538"
"50186","-9.68534","1819"
"50187","0.27322","1435"
"50188","-8.45916","1877"
"50189","1.94164","242"
"50190","2.17652","885"
"50191","-2.34914","1070"
"50192","-0.87912","350"
"50193","-4.4872","1077"
"50194","1.35624","522"
"50195","-1.84256","801"
"50196","-1.76912","1392"
"50197","-11.84522","1582"
"50198","-0.13806","639"
"50199","-0.5102","414"
"50200","-0.87562","357"
"50201","-19.50796","1772"
"50202","3.6718","2239"
"50203","3.40118","1421"
"50204","-8.365","531"
"50205","-4.5085","1266"
