"id","qdap_value_ampl","qdap_nword"
"38732","-4.62638","1159"
"38733","-2.50566","1280"
"38734","-0.845","1185"
"38735","-1.6192","764"
"38736","-0.44168","1308"
"38737","-0.15394","1560"
"38738","-5.4653","1987"
"38739","-3.40174","1130"
"38740","-7.0661","1189"
"38741","-1.06242","593"
"38742","0.004","36"
"38743","1.78688","1224"
"38744","-2.4024","605"
"38745","-3.86044","582"
"38746","-0.7253","371"
"38747","-7.5182","498"
"38748","-5.0164","842"
"38749","-1.28172","690"
"38750","1.5029","460"
"38751","2.40364","605"
"38752","-0.73104","383"
"38753","-0.0932999999999999","483"
"38754","-0.6656","705"
"38755","-2.80716","582"
"38756","-1.52924","676"
"38757","-5.56304","524"
"38758","-1.03868","219"
"38759","-4.25214","532"
"38760","-1.3578","164"
"38761","-0.723","1117"
"38762","-1.57796","657"
"38763","-2.06452","473"
"38764","-1.87442","624"
"38765","-4.13358","520"
"38766","-4.29832","876"
"38767","-3.39086","517"
"38768","-2.00106","419"
"38769","-0.382","524"
"38770","-0.0131599999999999","802"
"38771","-3.62248","1455"
"38772","-1.8249","414"
"38773","-8.67344","804"
"38774","-4.63494","1341"
"38775","-0.8614","521"
"38776","3.33944","304"
"38777","0.5692","244"
"38778","-0.7111","231"
"38779","-1.47004","567"
"38780","1.57376","870"
"38781","-1.2053","265"
"38782","-0.18656","851"
"38783","-1.4423","215"
"38784","-0.8811","850"
"38785","0.61562","227"
"38786","-4.30316","879"
"38787","-0.7748","243"
"38788","-1.31852","430"
"38789","-6.5181","1067"
"38790","-0.2898","322"
"38791","-4.10516","615"
"38792","0.0621799999999999","262"
"38793","-0.2425","670"
"38794","-1.8112","1612"
"38795","-5.68334","2621"
"38796","2.2237","708"
"38797","0","16"
"38798","-1.418","295"
"38799","-1.5012","241"
"38800","2.5238","333"
"38801","0.2057","198"
"38802","-1.7501","278"
"38803","-2.33436","297"
"38804","-0.4317","311"
"38805","0.1882","42"
"38806","-6.0197","2738"
"38807","0.0336999999999999","267"
"38808","-0.2212","181"
"38809","-0.64004","133"
"38810","0.88984","130"
"38811","-1.3148","282"
"38812","-2.7829","827"
"38813","-0.1435","812"
"38814","-5.9666","850"
"38815","0.64408","135"
"38816","8.247","3119"
"38817","0.008","137"
"38818","-0.0985399999999999","976"
"38819","-1.0862","452"
"38820","-6.70994","954"
"38821","-3.2138","522"
