"id","qdap_value_ampl","qdap_nword"
"29068","-1.0434","336"
"29069","-2.0719","227"
"29070","-0.9739","1561"
"29071","-0.25164","229"
"29072","2.2337","267"
"29073","-8.40494","2362"
"29074","-5.38118","2160"
"29075","-0.19012","217"
"29076","-9.17524","1344"
"29077","-0.26994","253"
"29078","-15.1926","1032"
"29079","-6.16336","852"
"29080","-6.53276","839"
"29081","3.89564","1608"
"29082","0.3103","153"
"29083","1.38346","1739"
"29084","-1.9184","216"
"29085","-0.7786","240"
"29086","-5.01652","487"
"29087","-2.98054","859"
"29088","-6.95362","1277"
"29089","-3.1071","1744"
"29090","-1.1177","138"
