"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"33059",-0.199223177993702,1114,49,37,-17.9369,3.892,1119,-14.0449,3.5546,-9.463,-5.9084
"33060",0.0661734841156184,1213,20,33,-6.45,1.9889,1216,-4.4611,1.5021,-4.8003,-3.2982
"33061",-0.0894852368416859,888,39,29,-11.0882,3.7419,890,-7.3463,3.3386,-9.1189,-5.7803
"33062",0.0768403064303344,546,17,28,-4.4928,3.8182,549,-0.6746,2.7445,-4.4592,-1.7147
"33063",-0.0224509343202427,1350,28,51,-9.5445,5.2955,1353,-4.249,4.8875,-8.9665,-4.079
"33064",-0.0607800566942028,497,15,23,-3.7591,1.0681,500,-2.691,0.8143,-2.9396,-2.1253
"33065",0.0865042536720672,476,11,14,-4.2612,2.1849,478,-2.0763,2.0814,-3.3703,-1.2889
"33066",0.0405844303683519,1199,28,34,-9.0224,4.7633,1205,-4.2591,4.6873,-8.2637,-3.5764
"33067",-0.168684661916997,271,14,10,-5.8169,2.1228,275,-3.6941,2.1028,-5.2933,-3.1905
"33068",0.00372784134255588,372,5,7,-0.6726,0.4062,377,-0.2664,0.3822,-0.6582,-0.276
"33069",-0.00920232750311557,1614,27,33,-4.5282,1.9106,1619,-2.6176,1.8026,-3.8501,-2.0475
"33070",-0.0268509301447341,1241,31,50,-7.5861,1.5628,1246,-6.0233,1.2321,-5.281,-4.0489
"33071",-0.0383699454439215,2027,48,78,-13.5584,6.719,2033,-6.8394,4.6497,-8.8118,-4.1621
"33072",-0.0021499362580368,301,3,6,-0.0469,0.024,304,-0.0229,0,0,0
"33073",-0.0356241515465338,1211,7,35,-0.8326,3.9473,1216,3.1147,3.0023,-0.7228,2.2795
"33074",-0.0434573264563965,862,16,21,-3.7064,2.1903,866,-1.5161,2.0184,-2.8243,-0.8059
"33075",-0.0534685992918271,1261,23,30,-9.3024,2.566,1266,-6.7364,2.2663,-6.3262,-4.0599
"33076",0.119671897368821,957,28,15,-7.3461,1.301,961,-6.0451,1.1823,-6.1446,-4.9623
"33077",-0.0149112688091926,384,12,24,-1.8766,1.3705,388,-0.5061,0.7538,-1.7275,-0.9737
