"id","Inflation","InflationMutationen"
"52659","0","0"
"52660","0","0"
"52661","0","0"
"52662","0","0"
"52663","0","0"
"52664","0","0"
"52665","0","0"
"52666","0","0"
"52667","0","0"
"52668","0","0"
"52669","1","1"
"52670","0","0"
"52671","0","0"
"52672","0","0"
"52673","1","1"
"52674","0","0"
"52675","0","0"
"52676","0","0"
"52677","0","0"
"52678","0","0"
"52679","1","1"
"52680","0","0"
"52681","0","0"
"52682","0","0"
"52683","0","0"
"52684","0","0"
"52685","0","0"
"52686","0","0"
"52687","0","0"
