"id","qdap_value_ampl","qdap_nword"
"29662","0.9335","303"
"29663","-4.37082","1729"
"29664","-4.82356","1938"
"29665","-4.69678","2096"
"29666","0.4117","2251"
"29667","-0.4815","204"
"29668","-0.94258","676"
"29669","-4.295","1146"
"29670","-7.93988","649"
"29671","-13.39732","1116"
"29672","-20.7446","2794"
"29673","-3.30326","391"
"29674","1.0947","977"
"29675","-1.4488","853"
"29676","-0.4841","278"
"29677","-1.2758","267"
"29678","-5.14462","1033"
"29679","-0.82188","361"
"29680","-0.8144","544"
"29681","-1.08276","1547"
"29682","-5.058","421"
"29683","-0.51","159"
"29684","0.864","311"
"29685","-0.0128","318"
"29686","-2.62036","356"
"29687","0.90112","895"
"29688","-0.9825","255"
"29689","-3.28942","1504"
"29690","-0.198","220"
"29691","-1.1478","267"
"29692","-7.98442","1510"
"29693","2.6295","1631"
"29694","-0.6806","200"
"29695","2.41498","770"
"29696","-1.6281","183"
"29697","-0.28046","1394"
"29698","-0.58","155"
"29699","-1.8283","321"
"29700","-0.12884","788"
"29701","-8.5314","1933"
"29702","-3.74648","1175"
"29703","0.14636","263"
"29704","2.71754","666"
"29705","1.9963","548"
