"id","qdap_value_ampl","qdap_nword"
"48477","0.4945","78"
"48478","-0.008","41"
"48479","2.6198","403"
"48480","-0.6418","52"
"48481","-0.2679","552"
"48482","0.6587","119"
"48483","0.8713","348"
"48484","2.7284","888"
"48485","-1.0234","393"
"48486","-2.1808","875"
"48487","-0.8354","183"
"48488","-1.00408","115"
"48489","-0.0131","143"
"48490","-2.57498","704"
"48491","0.8855","357"
"48492","-0.8642","823"
"48493","-1.0749","58"
"48494","0.3499","259"
"48495","0","46"
"48496","-0.7486","62"
"48497","0.0633999999999999","198"
"48498","0.1401","138"
"48499","-0.2088","22"
"48500","2.55166","186"
"48501","-3.80656","644"
"48502","0.1554","344"
"48503","0","35"
"48504","-2.7391","238"
"48505","-0.4767","327"
"48506","0.3816","175"
"48507","0.42894","698"
"48508","-0.8248","637"
"48509","-3.70874","836"
"48510","-0.4221","1706"
"48511","1.71154","663"
"48512","0.23302","454"
"48513","-7.142","1089"
"48514","-3.83474","1350"
"48515","-0.4505","141"
"48516","-0.9481","340"
"48517","-1.36482","688"
"48518","-4.8455","751"
"48519","-2.63462","482"
"48520","0.5825","779"
"48521","-15.27612","4285"
"48522","-1.98118","1377"
"48523","-0.45146","795"
"48524","-4.15102","708"
"48525","-0.0917","260"
"48526","-3.01658","1671"
"48527","-14.17992","2390"
"48528","-0.9368","196"
"48529","2.27914","1075"
"48530","0.1331","201"
"48531","2.34718","615"
"48532","0.1127","194"
"48533","-3.1762","276"
"48534","0.3609","206"
"48535","-0.1755","215"
"48536","-1.33222","254"
"48537","-0.52284","893"
"48538","-2.1991","224"
"48539","0.9604","206"
"48540","0.3458","1660"
"48541","-1.2744","309"
"48542","0.1013","142"
"48543","-0.90598","151"
"48544","-2.2503","193"
"48545","-0.8569","170"
"48546","-0.09042","149"
"48547","-5.54366","1504"
"48548","-1.78906","217"
"48549","-2.03","229"
"48550","-7.9036","883"
"48551","-5.10666","1655"
"48552","0.19022","915"
"48553","-7.02704","1047"
"48554","-8.34384","1511"
"48555","-1.34146","621"
"48556","-2.79828","938"
"48557","-5.38246","1192"
"48558","-14.36006","2168"
"48559","-5.28254","1259"
"48560","-1.88318","673"
"48561","-4.65554","835"
