"id","qdap_value_ampl","qdap_nword"
"36336","-1.9065","356"
"36337","0.82426","532"
"36338","-7.68066","1112"
"36339","-1.60708","728"
"36340","-1.41214","349"
"36341","-0.0785000000000001","168"
"36342","-13.05074","4305"
"36343","0.81044","465"
"36344","0.04936","390"
"36345","-1.2418","121"
"36346","0.9552","177"
"36347","0","76"
"36348","-0.8223","339"
"36349","-1.17888","462"
"36350","-1.54118","457"
"36351","1.5168","697"
"36352","0","22"
"36353","-5.23854","651"
"36354","-2.18998","1031"
"36355","-3.31486","513"
"36356","1.1898","503"
"36357","-1.37642","288"
"36358","-5.2629","435"
"36359","-4.6728","1050"
"36360","-5.07584","862"
"36361","-4.81442","951"
"36362","-0.40964","508"
"36363","1.1098","728"
"36364","-3.1706","782"
"36365","-9.21816","1004"
"36366","-2.99718","403"
"36367","1.02432","430"
"36368","-3.51388","2899"
"36369","-3.38142","1285"
"36370","-6.60266","2171"
"36371","-3.60424","1798"
"36372","-4.35952","329"
"36373","-7.35348","763"
"36374","2.3018","648"
"36375","-1.6865","613"
"36376","-8.9276","984"
"36377","2.82796","753"
"36378","-3.07556","488"
"36379","-3.31638","616"
"36380","-1.43862","1379"
"36381","-2.7327","390"
"36382","-1.3421","92"
"36383","-0.099","271"
"36384","-0.2493","544"
"36385","0","2"
"36386","-0.2011","355"
"36387","-6.04064","5073"
"36388","-1.87406","622"
"36389","-5.888","532"
"36390","4.15268","548"
"36391","-1.2804","82"
"36392","-0.43784","495"
"36393","-1.2423","1314"
"36394","1.4454","282"
"36395","-1.66778","339"
"36396","NaN","1429"
"36397","-4.59032","1496"
"36398","0.5296","204"
"36399","-5.1674","1115"
"36400","-2.00932","1337"
"36401","0.4992","147"
"36402","-0.4952","169"
"36403","1.80806","1066"
"36404","-2.88644","877"
"36405","0.4223","982"
"36406","-10.08282","1305"
"36407","-0.69802","444"
"36408","-1.2109","857"
"36409","-3.56258","232"
"36410","4.31394","336"
