"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"55751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
"55783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","2013"
