"id","Inflation","InflationMutationen"
"22957","0","0"
"22958","0","0"
"22959","0","0"
"22960","0","0"
"22961","0","0"
"22962","0","0"
"22963","0","0"
"22964","0","0"
"22965","0","0"
"22966","0","0"
"22967","0","0"
"22968","0","0"
"22969","0","0"
"22970","0","0"
"22971","1","1"
"22972","0","0"
"22973","0","0"
"22974","0","0"
"22975","0","0"
"22976","0","0"
"22977","0","0"
"22978","0","0"
"22979","0","0"
"22980","0","0"
"22981","0","0"
"22982","0","0"
"22983","0","0"
"22984","0","0"
"22985","1","1"
"22986","0","0"
"22987","0","0"
"22988","0","0"
"22989","0","0"
"22990","0","0"
"22991","0","0"
"22992","1","1"
"22993","0","0"
"22994","0","0"
"22995","0","0"
"22996","0","0"
"22997","0","0"
"22998","0","0"
"22999","0","0"
"23000","0","0"
"23001","1","1"
"23002","0","0"
"23003","0","0"
