"id","qdap_value_ampl","qdap_nword"
"47020","0.3885","190"
"47021","0.3822","38"
"47022","-1.83","32"
"47023","-0.000799999999999999","39"
"47024","-2.057","181"
"47025","0","41"
"47026","0","4"
"47027","0","4"
"47028","0","4"
"47029","1.15376","392"
"47030","-4.288","2169"
"47031","0","6"
"47032","-7.6479","1379"
"47033","-0.3503","23"
"47034","-2.46584","642"
"47035","-0.85166","838"
"47036","-4.11026","756"
"47037","-2.5921","113"
"47038","2.79252","812"
"47039","0","24"
"47040","0.0989","28"
"47041","-0.6458","55"
"47042","0","14"
"47043","0","4"
"47044","-0.3283","33"
"47045","0.2816","134"
"47046","-0.1009","131"
"47047","0","9"
"47048","0.004","52"
"47049","0","23"
"47050","0","33"
"47051","0.008","31"
"47052","-4.03096","1228"
"47053","0","45"
"47054","0","6"
"47055","-1.3359","773"
"47056","0.8595","438"
"47057","0.2038","42"
"47058","-0.2491","70"
"47059","-0.3458","106"
"47060","0.199","26"
"47061","0.14152","339"
"47062","-0.6833","25"
"47063","-0.1264","160"
"47064","-1.942","23"
"47065","0.008","45"
"47066","0","4"
"47067","0.1523","436"
"47068","-1.52748","555"
"47069","-0.3283","30"
"47070","0.373","32"
"47071","-0.94734","895"
"47072","-7.93438","2160"
"47073","-16.06866","2440"
"47074","-1.65524","1424"
"47075","-0.77978","1661"
"47076","-3.35828","508"
"47077","-2.5526","911"
"47078","-4.91582","1284"
"47079","-0.0747","73"
"47080","0.1156","144"
"47081","-0.1482","184"
"47082","-5.853","762"
"47083","-17.04206","4584"
"47084","0.43318","773"
"47085","-16.53508","1872"
"47086","-0.2385","235"
"47087","-6.4619","773"
"47088","-0.85188","2498"
"47089","-0.63718","1393"
"47090","1.90954","1225"
"47091","-1.084","404"
"47092","-0.78272","1155"
"47093","-0.94676","156"
"47094","0.3894","193"
"47095","0","6"
"47096","0.3702","100"
"47097","0","6"
"47098","-0.31714","117"
"47099","-1.6915","829"
"47100","0","4"
"47101","0.004","5"
"47102","-2.49624","627"
"47103","-2.73944","374"
"47104","-2.0994","709"
"47105","0","4"
"47106","-9.3013","1334"
"47107","-0.9972","165"
"47108","-0.28772","426"
"47109","4.14742","1668"
"47110","-15.98834","2440"
"47111","-7.1484","1178"
"47112","-8.24824","870"
"47113","-3.17728","636"
"47114","-4.06678","349"
"47115","0.51928","1765"
"47116","-6.08028","1147"
"47117","-3.12986","1126"
"47118","-5.58136","1435"
"47119","-6.22192","1461"
"47120","-7.07156","1024"
"47121","0.71862","460"
"47122","-0.2371","1426"
"47123","-2.04294","179"
