"title","number","date","keywords","link"
"","2000.20.23004","1899-12-31","Politik","http://www.zeit.de/2000/20/200020.warnung.xml"
"Harte Landung","2000.20.23005","2000-05-11","Politik, , Blair, Tony Blair, Gordon Brown, Abnutzung, Europäische Währungsunion, Ken Livingstone, Politikverdrossenheit, Reebok, Roy Jenkins, London, Europa, Nordirland, Wales","http://www.zeit.de/2000/20/Harte_Landung"
"Im System der Egoisten","2000.20.23006","2000-05-11","Politik, , Lange, Helmut Kohl, Autowerkstatt, DDR, Firmengründung, Humboldt-Universität, Leistungsgesellschaft, Ostdeutschland, Berlin, Nordrhein-Westfalen, Rostock, Schleswig-Holstein","http://www.zeit.de/2000/20/Im_System_der_Egoisten"
"Chinas Angst","2000.20.23007","2000-05-11","Politik, , Zhu Rongji, China, China, Aufrüstung, Drohung, National Missile Defense, Ostasien, Japan, Südkorea, Taiwan, Washington D.C., Alaska, Pazifik, Peking","http://www.zeit.de/2000/20/Chinas_Angst"
"Der Jein-Sager","2000.20.23008","2000-05-11","Politik, , Rüttgers, Jürgen Rüttgers, Angela Merkel, Roland Koch, CDU, Wolfgang Clement, Helmut Kohl, SPD, Einwanderung, Widerstand, Düsseldorf, Hessen, Nordrhein-Westfalen, Rhein","http://www.zeit.de/2000/20/Der_Jein-Sager"
"Hamburger Federbett","2000.20.23009","2000-05-11","Politik, , Günter Grass, SPD, Hochschule, Olaf Scholz, SPD-Fraktion, Ulrich Beck, ARTE, Demokratie, Essay, Francis Fukuyama, Geschäftsführer, Pierre Bourdieu, Radio, Bremen, Hamburg","http://www.zeit.de/2000/20/Hamburger_Federbett"
"Kollektiver Wahn","2000.20.23010","2000-05-11","Politik, , Bill Clinton, CIA, George W.  Bush, Aufrüstung, Geheimdienst, Irak, Präsident, Rakete, Raketenabwehr, Russland, Test, US-Militär, USA, Nordkorea, Sowjetunion, Europa, Moskau, Washington D.C","http://www.zeit.de/2000/20/Kollektiver_Wahn"
"Filzfrei","2000.20.23011","2000-05-11","Politik, , Gewalt, Justiz, Justizminister, Konflikt, Minister, Tod","http://www.zeit.de/2000/20/Filzfrei"
"Unbekannte Größen","2000.20.23012","2000-05-11","Politik, , Botschafter, Ehud Barak, Rudolf Dreßler, SPD-Fraktion, Beziehung, Biografie, Bundestag, Diplomat, Israel, Regierungschef, Tageszeitung, Talkshow, Außenminister, Berlin, Haifa, Jerusalem, Washington D.C","http://www.zeit.de/2000/20/Unbekannte_Groessen"
"Ein Riese reckt die Glieder","2000.20.23013","2000-05-11","Politik, , Gesellschaft_und_soziales_Leben, Gesellschaft, Alternative_energie, Bergbau, Vhb_Zeitgeschichte, Sozialdemokratie, Ruhrgebiet, Partei, Kommunalwahl, SPD, CDU, Grüne, Johannes Rau, Wolfgang Clement, Fachhochschulen, Harald Schartau, Informatik, Kohle, Unternehmensgründung, Nordrhein-Westfalen, Bremen, Dortmund, Düsseldorf, Köln, Ruhr, Gesellschaft und soziales Leben, Gesellschaft, Energie und Rohstoff, Bergbau, Zeitgeschichte, Sozialdemokratie, Ruhrgebiet, Partei","http://www.zeit.de/2000/20/200020.nrw_.xml"
