"id","Inflation","InflationMutationen"
"42095","0","0"
"42096","0","0"
"42097","0","0"
"42098","0","0"
"42099","0","0"
"42100","0","0"
"42101","0","0"
"42102","0","0"
"42103","0","0"
"42104","0","0"
"42105","0","0"
"42106","0","0"
"42107","0","0"
"42108","0","0"
"42109","0","0"
"42110","1","1"
"42111","0","0"
"42112","0","0"
"42113","0","0"
"42114","0","0"
"42115","0","0"
"42116","0","0"
"42117","0","0"
"42118","0","0"
"42119","0","0"
"42120","0","0"
"42121","0","0"
"42122","0","0"
"42123","0","0"
"42124","0","0"
"42125","0","0"
"42126","0","0"
"42127","0","0"
"42128","0","0"
"42129","0","0"
"42130","0","0"
"42131","0","0"
"42132","0","0"
"42133","0","0"
"42134","0","0"
"42135","0","0"
"42136","0","0"
"42137","0","0"
"42138","0","0"
"42139","0","0"
"42140","0","0"
"42141","0","0"
"42142","1","1"
"42143","0","0"
"42144","0","0"
"42145","1","1"
"42146","0","0"
"42147","0","0"
"42148","0","0"
"42149","0","0"
"42150","1","1"
"42151","0","0"
"42152","0","0"
"42153","0","0"
"42154","1","1"
"42155","0","0"
"42156","0","0"
"42157","0","0"
"42158","0","0"
"42159","0","0"
"42160","0","0"
"42161","0","0"
