"id","value","nword"
"15056",-0.0144335057057016,322
"15057",-0.0707033242229796,178
"15058",-0.0179060112878396,666
"15059",-0.0692347681267826,757
"15060",-0.122908695652174,529
"15061",0.0752622487782568,724
"15062",0,32
"15063",-0.00333734987551752,2004
"15064",0,24
"15065",0.0613136267459548,194
"15066",-0.0542702423483206,1408
"15067",0.0163287854929148,1054
"15068",0.0419713604773158,947
"15069",-0.0444559707276012,147
"15070",0.0811281582445354,665
"15071",-0.0112255223905695,3213
"15072",-0.0039793862283144,1525
"15073",0.0225256486806673,132
"15074",0.0935841964680545,1400
"15075",0.0493067460791487,718
"15076",-9.53809492145616e-05,687
"15077",0.0302237112630645,191
"15078",-0.0278731128358796,167
"15079",-0.00723895777391398,259
"15080",0.137442957375989,124
"15081",0.0473402730034871,1432
"15082",-0.0446697262995244,344
"15083",-0.00687864797845567,1911
"15084",-0.0207005510192362,288
"15085",0.000851071797452999,724
"15086",-0.0721684507887487,4455
"15087",-0.0238798329433998,897
"15088",-0.0234014602895909,483
"15089",0.016423345123946,166
"15090",0.0881148385383654,872
"15091",-0.0479791398808479,1306
"15092",0.0133561795610696,693
"15093",0.0278948920055268,498
"15094",0.0279073131039737,1973
"15095",0.102453344350465,242
"15096",-0.0247303837483748,117
"15097",0.0786284981822256,826
"15098",0.0905734512174789,764
"15099",-0.0109635713329671,386
"15100",-0.0420504109233611,459
"15101",-0.114361101707313,221
"15102",-0.0644851452141841,1199
"15103",-0.0748960271114675,1261
"15104",0.0474527365253281,962
"15105",0.000192153784566105,156
