"id","qdap_value_ampl","qdap_nword"
"50132","-1.31936","1008"
"50133","-14.80118","1980"
"50134","-4.41236","883"
"50135","-7.66552","1989"
"50136","-3.80136","755"
"50137","-6.98042","1480"
"50138","-5.67576","2219"
"50139","-1.33422","1467"
"50140","-0.12378","554"
"50141","-6.61564","1128"
"50142","-2.2148","661"
"50143","-5.2674","649"
"50144","-5.38996","820"
"50145","-2.246","1542"
"50146","-2.17566","349"
"50147","3.21232","485"
"50148","2.70326","1103"
"50149","3.21232","485"
"50150","-2.6578","383"
"50151","-3.85554","2093"
"50152","-2.26646","910"
"50153","-3.44262","996"
"50154","-0.29456","1201"
"50155","-2.27574","565"
"50156","-4.09628","460"
"50157","-11.97128","3448"
"50158","-6.10402","718"
"50159","-12.61858","1308"
