"id","qdap_value_ampl","qdap_nword"
"33332","-3.84534","1080"
"33333","-3.6408","914"
"33334","-3.07324","499"
"33335","2.53624","1253"
"33336","-21.72264","1511"
"33337","1.81876","434"
"33338","-0.0317999999999999","211"
"33339","-0.74396","467"
"33340","-0.8061","277"
"33341","0.4169","207"
"33342","-3.20306","668"
"33343","0.08122","221"
"33344","-2.8813","301"
"33345","-6.53914","1196"
"33346","0.18412","1011"
"33347","1.31404","780"
"33348","0.2821","662"
"33349","3.06198","1900"
"33350","-1.53046","227"
"33351","-1.51884","453"
"33352","-3.7096","677"
"33353","-6.34912","509"
"33354","-0.7626","102"
"33355","-1.99774","627"
"33356","-7.63986","1001"
"33357","-33.02182","4934"
"33358","-6.75306","833"
"33359","1.54908","1355"
"33360","0.4368","37"
"33361","1.69614","1409"
"33362","2.69392","2559"
"33363","-3.09756","580"
"33364","-3.00752","336"
"33365","0.0272","147"
"33366","-8.10384","1614"
"33367","-4.12286","1151"
"33368","1.1802","192"
"33369","-5.18732","624"
"33370","1.6574","1854"
"33371","-0.7322","243"
"33372","1.39414","166"
"33373","-6.0482","885"
"33374","-6.38612","1106"
"33375","0.27454","589"
"33376","-0.2264","90"
"33377","0.69502","125"
"33378","-0.3645","514"
"33379","0.0640000000000001","362"
"33380","-0.72318","212"
