"id","qdap_value_ampl","qdap_nword"
"32303","-11.37416","2328"
"32304","-5.02188","821"
"32305","-1.3333","227"
"32306","0.1343","232"
"32307","0.1989","294"
"32308","-1.40644","417"
"32309","-1.5557","362"
"32310","-1.97984","513"
"32311","-6.10674","2315"
"32312","-3.82522","1613"
"32313","-1.3974","223"
"32314","-5.25304","1128"
"32315","-2.65022","1930"
"32316","-1.79418","677"
"32317","0.12512","334"
"32318","-1.9002","1190"
"32319","-2.4112","1328"
"32320","-9.5475","2004"
"32321","-9.83386","610"
"32322","-4.6756","613"
"32323","-4.569","730"
"32324","-5.55874","741"
"32325","-7.94646","1159"
"32326","-2.18546","402"
"32327","-1.26634","1693"
"32328","-1.6596","184"
"32329","-4.22984","881"
"32330","-1.6213","551"
"32331","-15.87016","1605"
"32332","0.1335","199"
"32333","-7.2635","1268"
"32334","-1.96206","575"
"32335","0.5707","184"
"32336","-4.97844","1685"
"32337","-2.4968","583"
"32338","-5.54742","1631"
"32339","-3.4099","257"
"32340","-0.1793","301"
"32341","0.1056","154"
