"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"19527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
"19577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1998"
