"id","Inflation","InflationMutationen"
"24654","0","0"
"24655","0","0"
"24656","0","0"
"24657","0","0"
"24658","0","0"
"24659","0","0"
"24660","0","0"
"24661","0","0"
"24662","0","0"
"24663","0","0"
"24664","0","1"
"24665","0","0"
"24666","0","0"
"24667","0","0"
"24668","0","0"
"24669","0","0"
"24670","0","0"
"24671","0","0"
"24672","0","0"
"24673","0","0"
"24674","1","1"
"24675","0","0"
"24676","0","0"
"24677","0","0"
"24678","1","1"
"24679","1","1"
"24680","0","0"
"24681","0","0"
"24682","0","0"
"24683","0","0"
"24684","0","0"
