"id","qdap_value_ampl","qdap_nword"
"53788","-4.67784","1636"
"53789","-6.89684","479"
"53790","-1.11116","701"
"53791","-4.67082","773"
"53792","-4.77166","1271"
"53793","-0.79684","1795"
"53794","-3.9768","465"
"53795","-1.5874","458"
"53796","-0.86324","464"
"53797","-3.7295","483"
"53798","-17.254","2201"
"53799","-9.01576","1498"
"53800","-7.88514","1608"
"53801","-0.12482","786"
"53802","-6.9525","1692"
"53803","-6.87472","862"
"53804","-2.39738","597"
"53805","1.6404","721"
"53806","-0.176500000000001","1339"
"53807","-3.8252","324"
"53808","-7.73982","661"
"53809","1.77676","1003"
"53810","-2.23862","3301"
"53811","-0.8192","1783"
"53812","3.63996","2977"
"53813","0.73158","357"
"53814","-1.8499","1278"
"53815","-5.44624","1700"
"53816","-11.58026","927"
"53817","-2.61762","1199"
