"id","qdap_value_ampl","qdap_nword"
"43535","1.6276","1192"
"43536","-2.26092","609"
"43537","-1.7586","239"
"43538","2.2804","930"
"43539","-5.9417","1803"
"43540","-9.85188","2139"
"43541","-6.20008","953"
"43542","-0.9179","285"
"43543","-2.78082","1377"
"43544","-4.1273","1074"
"43545","-2.24784","1130"
"43546","-0.8496","144"
"43547","-0.0517","168"
"43548","-5.88416","1468"
"43549","-3.41152","432"
"43550","-1.11608","575"
"43551","2.23148","253"
"43552","-0.5472","648"
"43553","2.1575","475"
"43554","0.9754","296"
"43555","-8.08898","1809"
"43556","0.72396","392"
"43557","-3.10914","3353"
"43558","-4.43972","1696"
"43559","2.66332","1567"
"43560","-6.67152","1393"
"43561","-2.1431","1595"
"43562","-2.3092","475"
"43563","-1.73364","1122"
"43564","-0.27774","1628"
"43565","1.03506","294"
"43566","-0.0765","75"
"43567","-4.1425","1094"
"43568","-2.26092","627"
"43569","-6.27474","1060"
"43570","2.86712","1596"
"43571","-3.86106","842"
"43572","-4.11644","334"
"43573","-1.6135","449"
"43574","1.09282","1455"
"43575","-5.9591","2683"
"43576","-5.75034","992"
"43577","-9.79508","1294"
"43578","-0.0515400000000001","141"
"43579","-0.759","858"
"43580","0.0556","194"
"43581","0.0848","210"
"43582","-1.22498","1145"
"43583","0.004","108"
"43584","1.7484","594"
"43585","-1.54002","946"
"43586","-0.8487","78"
"43587","-1.20468","311"
"43588","0.0839","152"
"43589","-3.18282","1750"
"43590","1.50192","1641"
"43591","-1.78864","1149"
"43592","0.20266","177"
"43593","-0.96982","1172"
"43594","-2.98128","254"
"43595","-0.24314","260"
"43596","5.82632","964"
"43597","2.27262","1657"
"43598","-1.91618","1168"
"43599","-1.53298","312"
