"id","value","nword"
"15529",0.00461610774400093,710
"15530",0,24
"15531",-0.0796559018706587,2157
"15532",-0.0709035575820503,833
"15533",-0.00460736914814623,214
"15534",0.0393698233932028,1837
"15535",0.0361214691235776,395
"15536",0.0122370854677487,698
"15537",-0.0474119272448444,284
"15538",-0.0231248344016059,1062
"15539",-0.0564780527504081,678
"15540",-0.0109334165717868,1741
"15541",-0.0112211924368652,1221
"15542",-0.00417314605858887,608
"15543",0.0738217312178467,430
"15544",-0.036781706965699,673
"15545",-0.00112097818115081,1743
"15546",0.139454072067044,398
"15547",-0.0725777472671478,1230
"15548",-0.0383643493978593,699
"15549",-0.0188024717203425,1818
"15550",0.17377226614533,748
"15551",0.0216160098189303,1138
"15552",-0.0447636892892876,165
"15553",-0.0781383542958277,597
"15554",-0.00668372876587817,556
"15555",-0.0561499739122416,3561
"15556",0.0340124246304165,342
"15557",0.00611931368700772,135
"15558",-0.0259116679571479,1294
"15559",0.0854386498697531,166
"15560",0.0407397186428752,1739
"15561",-0.00291342586163717,995
"15562",-0.137664384174423,1543
"15563",0.0276102523262565,179
"15564",-0.0932925651308198,587
"15565",0.00845280933977957,701
"15566",0.000617802063215212,262
"15567",0.00511071910729524,727
"15568",-0.251527102046811,718
"15569",0.0183381012497698,658
"15570",0.00495416586303852,1064
"15571",-0.0054879980167693,1129
"15572",-0.124125777269738,1129
"15573",0.0134780511627334,833
"15574",-0.0625356112683737,863
"15575",0.0719886715520071,993
"15576",0.0275635011221382,781
"15577",-0.0287085353161738,98
"15578",-0.0506963606184453,898
"15579",-0.067293448733322,165
"15580",-0.0201413525412714,365
"15581",0.107163983445947,1227
"15582",0.0292081095966629,731
"15583",-0.142119366407382,448
"15584",-0.0753893340677345,952
"15585",-0.0473649132961029,433
"15586",-0.0666545162597039,1428
"15587",-0.0239744310965918,765
"15588",-0.123727023299559,755
"15589",-0.0715467217200683,180
"15590",-0.106724209007709,274
"15591",-0.0576013959421092,442
"15592",0.187118277235166,493
"15593",-0.0533429754724843,310
"15594",-0.157278432939169,823
"15595",-0.125117294082317,158
"15596",-0.0277390437011543,176
"15597",-0.0842846022930478,1374
"15598",-0.0704306332984022,543
"15599",-0.0363798282616593,1150
"15600",0.107078689980281,973
