"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"24945",-0.0125979430998478,317,6,6,-1.7208,1.4561,322,-0.2647,1.3524,-1.7112,-0.3588
"24946",0.116661411816473,713,11,35,-1.409,2.7195,718,1.3105,2.0358,-1.3706,0.6652
"24947",0.0122086236434078,916,9,35,-1.7743,2.2439,920,0.4696,1.4908,-1.7432,-0.2524
"24948",0.0656538326732024,188,6,7,-1.5448,0.5699,193,-0.9749,0.5459,-1.5352,-0.9893
"24949",0.0109972972972973,1369,25,45,-5.9111,6.6219,1375,0.7108,5.9208,-4.8648,1.056
"24950",-0.0273785448409512,301,9,8,-2.436,0.5803,307,-1.8557,0.5603,-1.9752,-1.4149
"24951",-0.0218066514641043,208,7,6,-2.7889,0.6306,213,-2.1583,0.5455,-2.7841,-2.2386
"24952",0.0900027211361536,319,4,16,-1.316,1.6854,325,0.3694,1.6414,-1.316,0.3254
"24953",0.0135949745617023,1029,20,36,-4.5229,3.455,1033,-1.0679,3.261,-3.4549,-0.1939
"24954",-0.0362780386901664,1842,41,60,-9.66,3.3513,1854,-6.3087,2.5575,-8.5173,-5.9598
"24955",-0.0398403776550826,253,9,7,-2.0639,1.4924,258,-0.5715,1.2943,-2.0447,-0.7504
"24956",0.0621895495531173,815,25,20,-6.6951,1.2472,821,-5.4479,1.079,-6.3441,-5.2651
"24957",0.0397127298442315,702,18,32,-4.7487,2.4853,708,-2.2634,2.0177,-4.7199,-2.7022
"24958",0.023490629442243,609,14,33,-3.9526,1.7392,611,-2.2134,1.5376,-3.4981,-1.9605
"24959",0.0102940963745278,595,14,14,-1.773,1.5432,599,-0.2298,1.3578,-1.6795,-0.3217
"24960",0.037875886486385,857,18,20,-6.1415,1.2349,863,-4.9066,1.0798,-3.2288,-2.149
"24961",0.03825,400,16,15,-3.916,2.491,405,-1.425,1.7557,-3.4494,-1.6937
"24962",-0.0720861873910438,1304,26,20,-4.3086,2.8498,1321,-1.4588,2.6381,-4.1116,-1.4735
"24963",0.00513800057795818,1642,35,61,-10.3166,5.0714,1649,-5.2452,4.0576,-8.0745,-4.0169
"24964",0.0142974077775966,535,9,17,-1.6598,0.7264,541,-0.9334,0.6744,-1.5717,-0.8973
"24965",-0.123825988305926,329,5,8,-1.9115,1.4236,332,-0.4879,1.3324,-1.9067,-0.5743
"24966",-0.034808727556811,177,8,3,-1.713,0.012,182,-1.701,0,-1.6938,-1.6938
"24967",0.0398751871296979,401,8,7,-2.1667,0.2507,404,-1.916,0.2267,-1.9535,-1.7268
"24968",0.0197887021336463,2057,45,81,-14.6273,5.914,2064,-8.7133,4.5365,-12.5736,-8.0371
"24969",0.0159412829838519,473,9,21,-2.0665,1.1039,477,-0.9626,0.2418,-2.0473,-1.8055
"24970",0.0137175840709622,4151,85,118,-20.615,8.6356,4164,-11.9794,6.122,-14.4112,-8.2892
"24971",-0.00780738333985111,936,22,40,-5.8386,2.0533,940,-3.7853,1.6894,-5.2111,-3.5217
"24972",-0.00745345940774196,175,2,6,-0.543,0.5155,180,-0.0275000000000001,0.4324,-0.543,-0.1106
"24973",-0.00489601374286697,263,6,10,-2.9772,1.6034,267,-1.3738,1.2697,-2.9724,-1.7027
"24974",0.0176111852569282,91,1,2,-0.2036,0.3756,96,0.172,0.3716,-0.2036,0.168
"24975",-0.0529290322580645,961,13,21,-5.7827,2.2105,967,-3.5722,2.0698,-5.2471,-3.1773
"24976",-0.10882,100,2,0,-1.0882,0,105,-1.0882,0,-1.0882,-1.0882
"24977",-0.0455855377086393,1378,35,52,-10.6777,1.5849,1384,-9.0928,1.1035,-8.163,-7.0595
"24978",-0.0153570044672422,261,3,7,-0.5658,0.4157,266,-0.1501,0.2156,-0.2715,-0.0559
"24979",0.115027048776396,241,0,8,0,1.7857,246,1.7857,1.7737,0,1.7737
"24980",-0.014421531054868,1613,20,77,-4.504,6.7033,1631,2.1993,4.8224,-4.4195,0.4029
"24981",-0.0053362155603527,458,7,25,-2.6634,2.7853,463,0.1219,1.9123,-2.6336,-0.7213
"24982",-0.0207364976900295,107,2,2,-0.0298,0.0751,112,0.0453,0,0,0
"24983",-0.114236406953286,481,17,12,-6.0851,0.3997,486,-5.6854,0.3557,-5.3235,-4.9678
"24984",-0.0639625911207506,1972,57,57,-15.9182,5.9149,1978,-10.0033,4.7053,-8.6278,-3.9225
"24985",-0.0469596738214595,694,16,33,-3.559,3.4233,698,-0.1357,2.4206,-2.7736,-0.353
"24986",-0.0537015558664132,283,8,8,-3.1273,0.032,288,-3.0953,0,-3.0764,-3.0764
"24987",-0.0103333333333333,225,8,7,-1.7008,0.4844,231,-1.2164,0.3733,-1.1517,-0.7784
"24988",0.0424465565381141,247,9,13,-4.4196,0.8315,251,-3.5881,0.6978,-3.0024,-2.3046
"24989",0.0202365118352758,675,14,30,-3.3241,2.613,679,-0.7111,2.525,-3.2905,-0.7655
