"title","number","date","keywords","link"
"China: 540 Menschen aus Sklavenarbeit befreit","2007.25.42345","2007-06-16","Politik, China, Medien, Arbeitsministerium, Armut, Behörde, Brot, Fabrik, Gefängnis, Nachrichtenagentur, Provinz, Skandal, Xinhua, China, Fernsehen, Polizei, Region","http://www.zeit.de/online/2007/25/china"
"Korruption: „Aufklärung wurde behindert“","2007.25.42346","2007-06-15","Politik, Korruption, Sachsen, Korruption, Innenpolitik, Innenpolitik, Organisierte Kriminalität, Verfassungsschutz, Fredrik Roggan, Sachsen, Korruption, Innenpolitik, Innenpolitik, Organisierte Kriminalität, Verfassungsschutz, Bundesregierung, Bundeskriminalamt, Ermittlung, Geheimdienst, Landesregierung, Polizei, Verfassungsrecht, Bundesverfassungsgericht, Erpressung, Kriminalität, Landtag, Mord, Offenheit, Rechtsstaat, Skandal, Straftat, Verfassungsgericht, Sachsen","http://www.zeit.de/online/2007/25/Sachsen"
"LÄNDERSPIEGELZUM BEISPIEL: Jo Müller","2007.25.42347","1899-12-31","Politik, LÄNDERSPIEGELZUM BEISPIEL","http://www.zeit.de/2007/25/Jo_Mueller"
"Falsche Freunde","2007.25.42348","1899-12-31","Politik","http://www.zeit.de/2007/25/Falsche_Freunde"
"Österreich: Böses Geschlecht","2007.25.42349","2007-06-13","Politik, Österreich, Religion, Geistlicher, Sprache, Glosse, Österreich, Alfred Dorfer, Caritas, Ehe, Geschlechtsverkehr, Papst, Paul VI., Sprache, Venus, München","http://www.zeit.de/2007/25/Donnerstalk"
"SPD: »Auf sie mit Gebrüll«","2007.25.42350","2007-06-16","Politik, SPD, Innenpolitik, Partei, SPD, Innenpolitik, Partei, Jürgen Rüttgers, Oskar Lafontaine, Hannelore Kraft, SPD, CDU, Christoph Matschie, Heiko Maas, Ludwig Stiegler, Andrea Ypsilanti, Die Linke, Landtagswahl, MIT, Saarland, Bayern, Berlin, Hamburg","http://www.zeit.de/2007/25/SPD-Reise"
"SPD: Alter, Krankheit, Überzeugung","2007.25.42351","2007-06-17","Politik, SPD, Innenpolitik, Partei, Innenpolitik, SPD, Gerhard Schröder, Arbeitsmarktreform, Gesundheitsreform, Mindestlohn, Niedriglohn, Sozialversicherung, WASG, Bremen, Kiel","http://www.zeit.de/2007/25/SPD-Mitglieder"
"Österreich: Kleinmut statt Visionen","2007.25.42352","2007-06-13","Politik, Österreich, Kunst, Kunst, Innenpolitik, Kommunalpolitik, Kunst, Kunst, Innenpolitik, Österreich, China, Peter Weibel, Graz, Wien, Basel, Kassel, New York, Peking","http://www.zeit.de/2007/25/Grazer-Kunsthalle"
"DRAUSSEN: Eine Niere als Dankeschön","2007.25.42353","1899-12-31","Politik, DRAUSSEN","http://www.zeit.de/2007/25/Eine_Niere_als_Dankeschoen"
"WAS BLEIBT VOM G8-GIPFEL?: Jetzt nicht nachlassen, Miss World!","2007.25.42354","1899-12-31","Politik, WAS BLEIBT VOM G8-GIPFEL?, Internationale_wirtschaftsbeziehungen","http://www.zeit.de/2007/25/Jetzt_nicht_nachlassen_Miss_World"
"ZEITSPIEGEL: Ausgezeichnet","2007.25.42355","1899-12-31","Politik, ZEITSPIEGEL","http://www.zeit.de/2007/25/Ausgezeichnet"
"Still ruht die Spree","2007.25.42356","1899-12-31","Politik","http://www.zeit.de/2007/25/Still_ruht_die_Spree"
"Nahost: Außer Kontrolle","2007.25.42357","2007-06-13","Politik, Nahost, Gaza, Internationale_Beziehungen, Hamas, Israel, Gaza, Internationale_Beziehungen, Hamas, Hamas, Besatzung, Bürgerkrieg, Fatah, Gazastreifen, Gewalt, Krieg, Palästinenser, Prozess, Regierung, Verlust, Israel, Gaza","http://www.zeit.de/2007/25/Glosse_1"
