"id","qdap_value_ampl","qdap_nword"
"34326","-13.80432","1485"
"34327","-2.1337","417"
"34328","-2.68672","1286"
"34329","-0.7052","442"
"34330","-0.72192","1084"
"34331","1.1193","162"
"34332","-1.20116","325"
"34333","-1.74902","787"
"34334","-3.5844","711"
"34335","-1.25146","365"
"34336","-2.7249","484"
"34337","0.7758","200"
"34338","-1.24916","522"
"34339","-5.02234","621"
"34340","0.7213","230"
"34341","-0.84","249"
"34342","-5.71892","438"
"34343","-6.08588","1763"
"34344","-12.31468","2021"
"34345","-1.8352","306"
"34346","-3.7032","254"
"34347","-1.88884","436"
"34348","-2.6036","262"
"34349","-5.97788","1422"
"34350","2.3637","710"
"34351","0.2226","386"
"34352","-13.19486","1105"
"34353","-0.41486","631"
"34354","-0.2966","334"
"34355","-1.0829","342"
"34356","-8.613","1413"
"34357","-2.231","635"
"34358","-2.87178","781"
"34359","-2.2461","294"
"34360","0.1878","114"
"34361","-1.24872","669"
"34362","-4.38766","848"
"34363","-4.36492","1083"
"34364","-0.0961","314"
"34365","0.1379","228"
"34366","-2.53956","231"
"34367","0.004","135"
"34368","0.31186","181"
"34369","-1.69038","1324"
"34370","0.84842","1291"
"34371","-7.166","1192"
"34372","-1.175","575"
"34373","-3.0915","935"
"34374","-1.4613","645"
"34375","-13.869","2259"
"34376","-2.2807","674"
"34377","2.82132","703"
"34378","-3.06128","1906"
"34379","-3.03504","474"
"34380","-5.91898","853"
"34381","-4.10664","654"
"34382","-0.0048","105"
"34383","-5.49146","916"
"34384","-3.41636","375"
"34385","-1.2621","205"
"34386","-1.3662","156"
"34387","-1.99042","584"
"34388","-9.64928","729"
"34389","-10.93712","1187"
"34390","-3.00568","1074"
"34391","-7.51592","1690"
"34392","-1.7882","137"
"34393","-3.30414","2097"
"34394","-5.3511","2345"
"34395","0.02","272"
"34396","-0.84114","143"
"34397","-1.2393","166"
"34398","-1.35436","913"
"34399","-3.65032","384"
"34400","-1.83118","129"
"34401","-0.6838","413"
