"id","qdap_value_ampl","qdap_nword"
"51042","-6.18014","1322"
"51043","-4.39506","1397"
"51044","-0.8984","750"
"51045","-4.8375","2215"
"51046","-3.46886","580"
"51047","-2.42296","804"
"51048","-2.9815","514"
"51049","-7.6943","1035"
"51050","-0.24068","920"
"51051","-2.27266","1049"
"51052","-0.00233999999999983","1389"
"51053","-4.4464","866"
"51054","-5.3686","1085"
"51055","-6.4039","1447"
"51056","-5.54656","885"
"51057","-1.18924","638"
"51058","0.1268","207"
"51059","-3.33874","902"
"51060","0.73138","1304"
"51061","1.94924","1563"
"51062","0.31056","821"
"51063","-2.3664","1454"
"51064","-6.04106","1575"
"51065","-5.34728","2078"
"51066","2.16068","798"
"51067","-2.97356","1027"
"51068","-0.3762","256"
"51069","-7.0369","1335"
"51070","-0.84768","708"
"51071","-2.52176","853"
"51072","-11.24194","1108"
"51073","-3.74268","2116"
