"id","qdap_value_ampl","qdap_nword"
"35648","NaN","1311"
"35649","0.4226","169"
"35650","-1.09882","561"
"35651","-11.05244","1369"
"35652","-0.19452","125"
"35653","-3.0734","835"
"35654","-2.279","689"
"35655","-5.66046","604"
"35656","-0.22186","1775"
"35657","-5.28852","1770"
"35658","-5.71178","825"
"35659","-5.689","536"
"35660","-1.90856","680"
"35661","-0.1527","122"
"35662","-1.1267","354"
"35663","-1.8038","431"
"35664","-1.12358","572"
"35665","-3.1339","267"
"35666","-2.76512","269"
"35667","-3.7071","355"
"35668","-1.29872","877"
"35669","-0.61246","442"
"35670","-2.3676","728"
"35671","-1.6072","314"
"35672","-2.90352","289"
"35673","0.30798","394"
"35674","-1.11926","796"
"35675","-9.32646","742"
"35676","-2.4889","321"
"35677","0.6014","596"
"35678","-0.9886","170"
"35679","-7.17416","1398"
"35680","1.7987","446"
"35681","1.56546","737"
"35682","0.3642","553"
"35683","-0.6525","611"
"35684","-0.94118","420"
"35685","-1.23984","685"
"35686","-4.38076","1051"
"35687","-2.30996","992"
"35688","-2.49264","425"
"35689","-1.95834","1077"
"35690","2.5194","1452"
"35691","0.0839799999999999","227"
"35692","-2.96068","1102"
"35693","-0.4635","88"
"35694","-3.47936","787"
"35695","-0.3228","246"
"35696","-1.56984","218"
"35697","-4.70188","956"
"35698","-2.09736","2012"
"35699","-1.86246","582"
"35700","-2.6572","1300"
"35701","-3.51042","382"
"35702","-1.3811","388"
"35703","-3.01714","368"
"35704","0.6597","278"
"35705","-3.11974","1885"
"35706","-2.08348","351"
"35707","-1.411","185"
"35708","-0.7002","246"
"35709","0.0566200000000002","559"
"35710","-1.53196","195"
"35711","-0.9386","162"
"35712","-2.3904","201"
"35713","-4.0512","672"
"35714","-3.09624","822"
"35715","0.004","125"
"35716","-3.71418","268"
"35717","-0.69318","331"
"35718","-2.40554","245"
"35719","-7.77116","832"
"35720","0.1147","173"
"35721","-0.68944","349"
"35722","-0.53888","935"
"35723","-0.82658","198"
"35724","-3.7655","874"
"35725","-4.0512","662"
"35726","-1.92752","451"
"35727","-2.182","944"
"35728","0.00630000000000001","224"
