"id","qdap_value_ampl","qdap_nword"
"24945","-0.64738","283"
"24946","-0.32224","698"
"24947","-0.47462","907"
"24948","-0.0578000000000001","181"
"24949","1.02912","1352"
"24950","-2.18728","294"
"24951","-1.94468","202"
"24952","1.6886","310"
"24953","-1.3821","1009"
"24954","-2.99352","1835"
"24955","-1.89518","247"
"24956","-4.43126","814"
"24957","-1.70288","690"
"24958","-2.7278","580"
"24959","0.19522","588"
"24960","-2.8477","818"
"24961","-2.36528","395"
"24962","-0.34274","1303"
"24963","-5.87126","1623"
"24964","-0.20942","526"
"24965","-2.43098","313"
"24966","-2.0621","171"
"24967","-1.3176","385"
"24968","-3.28154","2022"
"24969","1.03866","423"
"24970","-12.21776","4109"
"24971","-3.08166","908"
"24972","-0.0275","168"
"24973","1.05966","251"
"24974","0.172","85"
"24975","-4.58754","933"
"24976","-1.4555","93"
"24977","-5.1092","1354"
"24978","-0.01282","257"
"24979","1.14218","236"
"24980","3.41478","1595"
"24981","0.72498","453"
"24982","0.6266","97"
"24983","-4.86092","476"
"24984","-5.35972","1950"
"24985","-1.0362","683"
"24986","-2.8159","278"
"24987","-0.13676","219"
"24988","-2.8006","230"
"24989","1.5909","662"
