"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"39771","0.4394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39772","0.1765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39773","2.1011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39774","-3.6287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39775","-3.8406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39776","1.7323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39777","1.8203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39778","-0.4008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39779","-4.9983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39780","-6.515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39781","2.4735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39782","-10.4503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39783","-10.8563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39784","-1.8663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39785","0.7199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39786","-11.7956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39787","-1.1425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39788","-0.919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39789","-4.4705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39790","-4.1424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39791","-2.9054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39792","-2.8805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39793","0.8801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39794","-0.3972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39795","-0.8124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39796","-2.1645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39797","-1.9668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39798","-5.5503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39799","-2.9299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39800","-4.4468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39801","-6.144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39802","-0.3188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39803","-0.742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39804","-2.5367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39805","-6.8089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39806","0.0257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39807","-1.7631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39808","-0.7194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39809","-3.5611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39810","-0.5038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39811","-3.2682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39812","-1.5653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39813","-1.1791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39814","-4.1037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39815","-0.4342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39816","1.0515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39817","-4.5186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39818","-0.8141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39819","-0.1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39820","-2.7182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39821","-0.0284999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39822","0.726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39823","-1.3599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39824","0.6359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39825","-1.7387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39826","-4.0025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39827","-2.3101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39828","-4.1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39829","0.4118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39830","-2.4071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39831","1.3098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39832","0.1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39833","0.9089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
