"id","qdap_value_ampl","qdap_nword"
"53642","0.909","471"
"53643","-2.18474","1483"
"53644","-0.20466","780"
"53645","-1.20926","687"
"53646","-0.2238","339"
"53647","-5.0281","2585"
"53648","-8.74122","1131"
"53649","-4.34934","1727"
"53650","-5.05468","1539"
"53651","-10.51284","2138"
"53652","-8.14554","1592"
"53653","-0.9222","568"
"53654","2.65534","2137"
"53655","-7.43934","1214"
"53656","-2.02082","399"
"53657","3.56578","2838"
"53658","-1.37522","1417"
"53659","-0.0251","1333"
"53660","-4.45884","1701"
"53661","-2.51036","603"
"53662","-1.9375","561"
"53663","8.19172","1570"
"53664","-0.50036","1429"
"53665","-9.22788","1199"
"53666","-1.64668","1205"
