"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"35812",-0.0113605524572347,1078,19,37,-4.5224,4.6379,1081,0.1155,3.6114,-4.031,-0.4196
"35813",0.0429576563166622,381,7,9,-0.4139,0.8816,383,0.4677,0.7639,-0.2715,0.4924
"35814",0.0555204817731355,598,9,34,-2.073,1.1398,600,-0.9332,0.9487,-2.0389,-1.0902
"35815",-0.0698995546774638,594,25,12,-7.4395,0.6447,599,-6.7948,0.4685,-5.7663,-5.2978
"35816",0.00115780356317861,275,2,8,-0.2023,0.1135,277,-0.0888,0,-0.1975,-0.1975
"35817",-0.044572819816291,458,10,10,-3.2462,0.6312,462,-2.615,0.4286,-3.1377,-2.7091
"35818",-0.0755745160861953,409,5,6,-2.0469,0.024,414,-2.0229,0,-1.6962,-1.6962
"35819",-0.0378345011208767,381,12,1,-2.3936,0.2318,385,-2.1618,0.2318,-1.9909,-1.7591
"35820",-0.13185617988518,460,13,12,-4.3898,0.2824,462,-4.1074,0.2424,-3.9148,-3.6724
"35821",-0.0228662713884322,1781,3,4,-0.651,0.2242,1784,-0.4268,0.2122,-0.6462,-0.434
"35822",0.00640653530242991,609,11,10,-1.1386,1.3063,611,0.1677,1.2863,-1.0408,0.2455
"35823",-0.0871338584041647,403,15,6,-2.6601,0.779,407,-1.8811,0.3815,-2.3748,-1.9933
"35824",0.00381201040891342,1096,31,33,-8.8771,3.7494,1099,-5.1277,2.8386,-5.7386,-2.9
"35825",-0.11183797766426,508,8,26,-2.358,1.701,510,-0.657,1.5339,-1.618,-0.0840999999999998
"35826",0.0243099446542132,528,13,36,-3.8033,1.533,532,-2.2703,1.3192,-3.0735,-1.7543
"35827",0.00864227485843179,903,20,22,-2.2102,1.6513,905,-0.5589,1.5076,-2.03,-0.5224
"35828",0.000286445949615773,195,3,2,-0.2283,0.0156,199,-0.2127,0,-0.2187,-0.2187
"35829",-0.0287537468954277,152,5,1,-0.7096,0.004,155,-0.7056,0,-0.6755,-0.6755
"35830",0.00276823479650111,1687,74,77,-20.1163,6.3538,1689,-13.7625,4.5714,-10.8257,-6.2543
"35831",-0.0494714229302836,498,13,19,-4.609,0.4023,502,-4.2067,0.3303,-2.3124,-1.9821
"35832",-0.170798853419955,443,12,5,-3.6029,0.02,445,-3.5829,0,-3.2545,-3.2545
"35833",-0.0927282155178509,512,10,16,-3.3298,0.8051,514,-2.5247,0.6784,-3.0202,-2.3418
"35834",0.0152981723749664,1128,32,30,-6.4275,2.1329,1130,-4.2946,1.9682,-5.7058,-3.7376
"35835",-0.0346537038701376,99,6,3,-0.0288,0.3476,103,0.3188,0.3436,0,0.3436
"35836",0.0476358251085576,758,32,21,-6.4282,0.7141,762,-5.7141,0.6421,-4.812,-4.1699
"35837",0.00844028104102268,622,14,20,-5.2941,1.6884,628,-3.6057,1.3646,-5.2678,-3.9032
"35838",0.0185408408974915,489,9,21,-1.6384,1.1966,493,-0.4418,1.037,-1.5664,-0.5294
"35839",0.019474190361975,2083,82,98,-21.2179,9.0201,2085,-12.1978,6.0685,-10.8257,-4.7572
"35840",0.0624820490756578,254,5,3,-1.8955,0.3592,258,-1.5363,0.3512,-1.8955,-1.5443
"35841",-0.0193867569132213,1589,64,40,-11.5487,1.9807,1593,-9.568,1.5772,-9.8575,-8.2803
"35842",0.0173685192103076,544,18,25,-3.5992,3.0579,548,-0.5413,2.2352,-2.3625,-0.1273
"35843",-0.0206116460749027,651,14,24,-3.0101,2.9157,654,-0.0943999999999998,2.4576,-2.9369,-0.4793
"35844",-0.0595900417175171,306,8,2,-3.1445,0.3333,308,-2.8112,0.3333,-3.1397,-2.8064
"35845",0.0116414228179044,3996,131,54,-25.147,5.5271,4003,-19.6199,4.1623,-15.3327,-11.1704
"35846",-0.0495032462267506,584,12,20,-3.4313,1.3024,586,-2.1289,0.9856,-2.943,-1.9574
"35847",-0.0346537038701376,99,6,3,-0.0288,0.3476,103,0.3188,0.3436,0,0.3436
"35848",-0.0737273918601647,438,8,15,-3.0483,1.006,440,-2.0423,0.958,-2.8813,-1.9233
"35849",-0.0258411453716287,1020,48,31,-11.9424,1.9509,1022,-9.9915,1.7577,-9.6321,-7.8744
"35850",0.0373838960081901,1917,30,56,-7.5344,6.4877,1923,-1.0467,4.6937,-7.0988,-2.4051
"35851",0.00797774807108587,224,2,2,-0.3527,0.4673,228,0.1146,0.3716,-0.3479,0.0237
"35852",0.0318777086879758,527,18,13,-1.7215,0.7857,531,-0.9358,0.679,-1.2426,-0.5636
"35853",0.00413517219989773,399,10,12,-3.1057,1.5051,401,-1.6006,1.3982,-2.6913,-1.2931
"35854",-0.100152173541908,1068,24,26,-3.6659,1.5208,1073,-2.1451,1.4368,-2.9026,-1.4658
"35855",0.0278968066166543,742,9,34,-3.2001,2.0753,745,-1.1248,1.2672,-3.1953,-1.9281
"35856",0.0627722833880765,251,5,6,-1.6736,1.5826,255,-0.091,1.5706,-1.332,0.2386
"35857",0.0629619047619048,441,9,13,-2.0346,2.8531,443,0.8185,1.7489,-2.0154,-0.2665
"35858",0.065,625,28,41,-6.7984,4.9519,627,-1.8465,3.9541,-4.9693,-1.0152
"35859",-0.0268075842259134,951,41,29,-8.4711,2.3785,954,-6.0926,1.8428,-6.6942,-4.8514
