"id","qdap_value_ampl","qdap_nword"
"52067","-6.8975","576"
"52068","-6.17376","697"
"52069","-9.4217","1381"
"52070","-1.1618","315"
"52071","-5.67156","2094"
"52072","-17.07142","2159"
"52073","-2.95968","774"
"52074","-0.3639","242"
"52075","-1.51608","1079"
"52076","-0.783","969"
"52077","-18.03266","798"
"52078","-5.08494","930"
"52079","-0.72476","1182"
"52080","-3.30466","670"
"52081","-3.98898","790"
"52082","0.0435","198"
"52083","0.1469","613"
"52084","-7.79216","1444"
"52085","0.0365","492"
"52086","-0.79592","1480"
"52087","2.88628","1972"
"52088","3.37252","1306"
"52089","-3.7008","2180"
"52090","-5.97036","1504"
"52091","-11.12008","1375"
"52092","-11.46534","2038"
"52093","1.88942","1358"
"52094","-8.28366","1095"
"52095","-0.78702","1054"
"52096","-2.25898","2087"
"52097","2.6215","1295"
"52098","-1.9143","234"
"52099","-0.71646","2155"
"52100","-2.1333","570"
"52101","0.46314","518"
"52102","-3.37084","1032"
